Stake	Date	Date1	Latitude	Longitude	Elevation	Days	SMB
R1А	2010-04-20	2010-04-14	-62.1769641417	-58.900501078699996	96.0	6	0.2943
R1А	2010-04-27	2010-04-20	-62.1769641417	-58.900501078699996	96.0	7	0.32
R1А	2010-05-13	2010-04-27	-62.1769641417	-58.900501078699996	96.0	16	0.325
R1А	2010-05-20	2010-05-13	-62.1769641417	-58.900501078699996	96.0	7	0.38
R1А	2010-11-09	2010-05-20	-62.1769641417	-58.900501078699996	96.0	173	0.88924
R1А	2010-11-29	2010-11-09	-62.1769641417	-58.900501078699996	96.0	20	0.8085
R1А	2010-12-11	2010-11-29	-62.1769641417	-58.900501078699996	96.0	12	0.85008
R1А	2010-12-21	2010-12-11	-62.1769641417	-58.900501078699996	96.0	10	0.8789
R1А	2010-12-30	2010-12-21	-62.1769641417	-58.900501078699996	96.0	9	0.8944
R1А	2011-01-07	2010-12-30	-62.1769641417	-58.900501078699996	96.0	8	0.63568
R1А	2011-01-15	2011-01-07	-62.1769641417	-58.900501078699996	96.0	8	0.54672
R1А	2011-01-23	2011-01-15	-62.1769641417	-58.900501078699996	96.0	8	0.5196500000000001
R1А	2011-01-31	2011-01-23	-62.1769641417	-58.900501078699996	96.0	8	0.48503999999999997
R1А	2011-02-07	2011-01-31	-62.1769641417	-58.900501078699996	96.0	7	0.4047
R1А	2011-02-15	2011-02-07	-62.1769641417	-58.900501078699996	96.0	8	0.29
R1А	2011-02-25	2011-02-15	-62.1769641417	-58.900501078699996	96.0	10	0.0
R1А	2011-03-14	2011-02-25	-62.1769641417	-58.900501078699996	96.0	17	-0.25420000000000004
R1А	2011-03-22	2011-03-14	-62.1769641417	-58.900501078699996	96.0	8	-0.3116
R1А	2011-04-06	2011-03-22	-62.1769641417	-58.900501078699996	96.0	15	0.02
R1А	2011-04-24	2011-04-06	-62.1769641417	-58.900501078699996	96.0	18	0.0925
R1А	2011-05-10	2011-04-24	-62.1769641417	-58.900501078699996	96.0	16	0.21359999999999998
R1А	2011-05-24	2011-05-10	-62.1769641417	-58.900501078699996	96.0	14	0.1841
R1А	2011-06-07	2011-05-24	-62.1769641417	-58.900501078699996	96.0	14	0.1757
R1А	2011-06-20	2011-06-07	-62.1769641417	-58.900501078699996	96.0	13	0.1281
R1А	2011-07-05	2011-06-20	-62.1769641417	-58.900501078699996	96.0	15	0.2785
R1А	2011-07-19	2011-07-05	-62.1769641417	-58.900501078699996	96.0	14	0.2377
R1А	2011-08-07	2011-07-19	-62.1769641417	-58.900501078699996	96.0	19	0.318
R1А	2011-08-22	2011-08-07	-62.1769641417	-58.900501078699996	96.0	15	0.3452
R1А	2011-09-06	2011-08-22	-62.1769641417	-58.900501078699996	96.0	15	0.3846
R1А	2011-09-22	2011-09-06	-62.1769641417	-58.900501078699996	96.0	16	0.40850000000000003
R1А	2011-10-06	2011-09-22	-62.1769641417	-58.900501078699996	96.0	14	0.47850000000000004
R1А	2011-10-20	2011-10-06	-62.1769641417	-58.900501078699996	96.0	14	0.5436
R1А	2011-11-17	2011-10-20	-62.1769641417	-58.900501078699996	96.0	28	0.5468999999999999
R1А	2011-12-04	2011-11-17	-62.1769641417	-58.900501078699996	96.0	17	0.526
R1А	2011-12-19	2011-12-04	-62.1769641417	-58.900501078699996	96.0	15	0.2818
R1А	2012-01-07	2011-12-19	-62.1769641417	-58.900501078699996	96.0	19	0.08929999999999999
R1А	2012-01-20	2012-01-07	-62.1769641417	-58.900501078699996	96.0	13	-0.0902
R1А	2012-02-04	2012-01-20	-62.1769641417	-58.900501078699996	96.0	15	-0.4412
R1А	2012-02-19	2012-02-04	-62.1769641417	-58.900501078699996	96.0	15	-0.6572
R1А	2012-03-04	2012-02-19	-62.1769641417	-58.900501078699996	96.0	14	-0.8912
R1А	2012-03-17	2012-03-04	-62.1769641417	-58.900501078699996	96.0	13	-1.1522
R1А	2012-03-30	2012-03-17	-62.1769641417	-58.900501078699996	96.0	13	-1.2152
R2	2007-11-08	2007-11-08	-62.176362982600004	-58.8985039891	116.0	0	0.8959999999999999
R2	2007-12-09	2007-11-08	-62.176362982600004	-58.8985039891	116.0	31	1.02858
R2	2007-12-18	2007-12-09	-62.176362982600004	-58.8985039891	116.0	9	1.02515
R2	2007-12-26	2007-12-18	-62.176362982600004	-58.8985039891	116.0	8	0.96624
R2	2008-01-05	2007-12-26	-62.176362982600004	-58.8985039891	116.0	10	0.815
R2	2008-01-12	2008-01-05	-62.176362982600004	-58.8985039891	116.0	7	0.7951999999999999
R2	2008-01-19	2008-01-12	-62.176362982600004	-58.8985039891	116.0	7	0.7440000000000001
R2	2008-01-26	2008-01-19	-62.176362982600004	-58.8985039891	116.0	7	0.54496
R2	2008-02-02	2008-01-26	-62.176362982600004	-58.8985039891	116.0	7	0.43512
R2	2008-02-09	2008-02-02	-62.176362982600004	-58.8985039891	116.0	7	0.44712
R2	2008-02-16	2008-02-09	-62.176362982600004	-58.8985039891	116.0	7	0.30555
R2	2008-02-24	2008-02-16	-62.176362982600004	-58.8985039891	116.0	8	0.17622
R2	2008-03-02	2008-02-24	-62.176362982600004	-58.8985039891	116.0	7	0.0
R2	2008-03-07	2008-03-02	-62.176362982600004	-58.8985039891	116.0	5	-0.16
R2	2008-03-09	2008-03-07	-62.176362982600004	-58.8985039891	116.0	2	-0.22
R2	2008-11-03	2008-03-09	-62.176362982600004	-58.8985039891	116.0	239	0.5658
R2	2008-11-13	2008-11-03	-62.176362982600004	-58.8985039891	116.0	10	0.4263
R2	2008-11-21	2008-11-13	-62.176362982600004	-58.8985039891	116.0	8	0.5735199999999999
R2	2008-11-28	2008-11-21	-62.176362982600004	-58.8985039891	116.0	7	0.41656
R2	2008-12-05	2008-11-28	-62.176362982600004	-58.8985039891	116.0	7	0.3311
R2	2008-12-09	2008-12-05	-62.176362982600004	-58.8985039891	116.0	4	0.35673
R2	2008-12-13	2008-12-09	-62.176362982600004	-58.8985039891	116.0	4	0.32899999999999996
R2	2008-12-19	2008-12-13	-62.176362982600004	-58.8985039891	116.0	6	0.257
R2	2008-12-26	2008-12-19	-62.176362982600004	-58.8985039891	116.0	7	0.19572
R2	2009-01-02	2008-12-26	-62.176362982600004	-58.8985039891	116.0	7	0.16632000000000002
R2	2009-01-09	2009-01-02	-62.176362982600004	-58.8985039891	116.0	7	0.0351
R2	2009-01-17	2009-01-09	-62.176362982600004	-58.8985039891	116.0	8	-0.2032
R2	2009-01-24	2009-01-17	-62.176362982600004	-58.8985039891	116.0	7	-0.2812
R2	2009-01-30	2009-01-24	-62.176362982600004	-58.8985039891	116.0	6	-0.5002
R2	2009-01-31	2009-01-30	-62.176362982600004	-58.8985039891	116.0	1	-0.5362
R2	2009-02-06	2009-01-31	-62.176362982600004	-58.8985039891	116.0	6	-0.5602
R2	2009-02-13	2009-02-06	-62.176362982600004	-58.8985039891	116.0	7	-0.8331999999999999
R2	2009-02-21	2009-02-13	-62.176362982600004	-58.8985039891	116.0	8	-0.8692
R2	2009-02-28	2009-02-21	-62.176362982600004	-58.8985039891	116.0	7	-1.0672
R2	2009-03-01	2009-02-28	-62.176362982600004	-58.8985039891	116.0	1	-1.0852
R2	2009-03-27	2009-03-01	-62.176362982600004	-58.8985039891	116.0	26	1.4991999999999999
R2	2009-11-12	2009-03-27	-62.176362982600004	-58.8985039891	116.0	230	0.9547
R2	2009-12-13	2009-11-12	-62.176362982600004	-58.8985039891	116.0	31	1.1577
R2	2009-12-21	2009-12-13	-62.176362982600004	-58.8985039891	116.0	8	0.9845
R2	2009-12-28	2009-12-21	-62.176362982600004	-58.8985039891	116.0	7	0.8473
R2	2010-01-11	2009-12-28	-62.176362982600004	-58.8985039891	116.0	14	0.8748
R2	2010-01-18	2010-01-11	-62.176362982600004	-58.8985039891	116.0	7	0.7979999999999999
R2	2010-01-25	2010-01-18	-62.176362982600004	-58.8985039891	116.0	7	0.6668000000000001
R2	2010-02-01	2010-01-25	-62.176362982600004	-58.8985039891	116.0	7	0.6781999999999999
R2	2010-02-15	2010-02-01	-62.176362982600004	-58.8985039891	116.0	14	0.6413
R2	2010-02-22	2010-02-15	-62.176362982600004	-58.8985039891	116.0	7	0.618
R2	2010-03-01	2010-02-22	-62.176362982600004	-58.8985039891	116.0	7	0.6259
R2	2010-03-08	2010-03-01	-62.176362982600004	-58.8985039891	116.0	7	0.5277000000000001
R2	2010-03-15	2010-03-08	-62.176362982600004	-58.8985039891	116.0	7	0.46240000000000003
R2	2010-03-23	2010-03-15	-62.176362982600004	-58.8985039891	116.0	8	0.4429
R2	2010-03-29	2010-03-23	-62.176362982600004	-58.8985039891	116.0	6	0.5529
R2	2010-04-05	2010-03-29	-62.176362982600004	-58.8985039891	116.0	7	0.5015999999999999
R2	2010-04-12	2010-04-05	-62.176362982600004	-58.8985039891	116.0	7	0.43320000000000003
R2	2010-04-14	2010-04-12	-62.176362982600004	-58.8985039891	116.0	2	0.4218
