Stake	Date	Latitude	Longitude	Elevation	Days	SMB	t2m	rh	u2	SWin	LWin	tp	sf	msl	press	tcc	t2m_an	PDD
R1	2009-01-09	-62.1776204178	-58.902405662700005	82.0	21	-0.2692799999999999	0.41877192	86.67155	8.799677	273.90936	267.8737	0.029736228	0.015345125	983.7637	974.1423	0.72406036	0.82086015	11.138824
R1	2009-01-17	-62.1776204178	-58.902405662700005	82.0	8	-0.351	1.4779968	91.508644	9.562883	222.48654	286.78357	0.010992781	0.00018800411	987.3252	977.6864	0.8018439	1.0915353	13.301971
R1	2009-01-24	-62.1776204178	-58.902405662700005	82.0	7	-0.0809999999999999	0.75668716	88.35619	6.9179697	200.5605	275.2949	0.034939423	0.027771477	981.9214	972.3202	0.7848898	0.9072113	6.0534973
R1	2009-01-30	-62.1776204178	-58.902405662700005	82.0	6	0.0239999999999999	1.7073975	93.700264	9.370223	185.26178	292.734	0.016392766	4.1200314e-05	985.1504	975.53827	0.8316368	1.1501566	11.951782
R1	2009-01-31	-62.1776204178	-58.902405662700005	82.0	1	-0.042	1.2859802	92.06029	10.029711	248.9216	280.07166	0.007953809	0.0008162891	980.9574	971.3761	0.7478651	1.0424672	2.5719604
R1	2009-02-06	-62.1776204178	-58.902405662700005	82.0	6	-0.0359999999999999	0.3444737	82.66629	7.708145	214.09094	263.78543	0.019998483	0.014866563	993.46124	983.7409	0.7251578	0.80187386	2.809784
R1	2009-02-13	-62.1776204178	-58.902405662700005	82.0	7	-0.0359999999999999	1.3217278	91.18374	9.14711	151.43362	291.52307	0.010406427	0.000876016	988.4779	978.826	0.8974802	1.0516022	10.755615
R1	2009-02-21	-62.1776204178	-58.902405662700005	82.0	8	-0.099	0.6296353	84.07972	9.475394	163.78708	273.3754	0.02429835	0.011263422	982.19855	972.5939	0.7356869	0.8747443	6.0877075
R1	2009-02-28	-62.1776204178	-58.902405662700005	82.0	7	-0.162	1.0197182	89.75268	9.598886	144.44601	277.38007	0.012046186	0.0017620007	984.82025	975.1961	0.7302857	0.97442645	8.157745
R1	2009-03-01	-62.1776204178	-58.902405662700005	82.0	1	-0.0	-0.054626465	75.76372	5.3219757	172.39114	246.24261	0.0006185563	0.00039157993	994.0713	984.3396	0.7210045	0.6998875	0.0072631836
R1	2009-03-27	-62.1776204178	-58.902405662700005	82.0	26	-0.3779999999999999	1.02804	89.64008	8.800917	93.98418	285.2293	0.07881871	0.02475149	988.6042	978.94635	0.82991225	0.97655296	28.755981
R1	2009-11-12	-62.1776204178	-58.902405662700005	82.0	230	2.1636	-5.0070624	82.826294	9.765788	54.372635	257.87885	0.67011356	0.64132583	989.923	980.17096	0.87865746	-0.56566185	2.344696
