Event	Date/Time	Latitude	Longitude	Elevation [m]	Diff
PG16	2012-05-03	-62.230671	-58.600963	229.4	0.11
PG16	2012-05-11	-62.230671	-58.600963	229.4	0.07
PG16	2012-05-21	-62.230671	-58.600963	229.4	0.06
PG16	2012-05-30	-62.230671	-58.600963	229.4	0.04
PG16	2012-06-12	-62.230671	-58.600963	229.4	0.16
PG16	2012-07-01	-62.230671	-58.600963	229.4	-0.04
PG16	2012-07-12	-62.230671	-58.600963	229.4	0.14
PG16	2012-07-23	-62.230671	-58.600963	229.4	0.08
PG16	2012-07-27	-62.230671	-58.600963	229.4	0.15
PG16	2012-08-05	-62.230671	-58.600963	229.4	0.07
PG16	2012-08-15	-62.230671	-58.600963	229.4	0.13
PG16	2012-08-28	-62.230671	-58.600963	229.4	0.12
PG16	2012-09-04	-62.230671	-58.600963	229.4	0.00
PG16	2012-09-12	-62.230671	-58.600963	229.4	0.10
PG16	2012-09-27	-62.230671	-58.600963	229.4	-0.02
PG16	2012-10-09	-62.230671	-58.600963	229.4	0.12
PG16	2012-10-18	-62.230671	-58.600963	229.4	0.02
PG16	2012-10-27	-62.230671	-58.600963	229.4	0.24
PG16	2012-11-03	-62.230671	-58.600963	229.4	0.04
PG16	2012-11-10	-62.230671	-58.600963	229.4	-0.05
PG16	2012-11-24	-62.230671	-58.600963	229.4	-0.10
PG16	2012-12-05	-62.230671	-58.600963	229.4	0.00
PG16	2012-12-14	-62.230671	-58.600963	229.4	-0.03
PG16	2012-12-22	-62.230671	-58.600963	229.4	-0.01
PG16	2013-01-05	-62.230671	-58.600963	229.4	-0.03
PG16	2013-01-15	-62.230671	-58.600963	229.4	0.07
PG16	2013-01-23	-62.230671	-58.600963	229.4	-0.28
PG16	2013-02-01	-62.230671	-58.600963	229.4	0.01
PG16	2013-02-11	-62.230671	-58.600963	229.4	-0.06
PG16	2013-02-19	-62.230671	-58.600963	229.4	-0.19
PG16	2013-02-27	-62.230671	-58.600963	229.4	-0.08
PG16	2013-03-06	-62.230671	-58.600963	229.4	-0.25
PG16	2013-04-01	-62.230671	-58.600963	229.4	-0.37
PG16	2013-04-11	-62.230671	-58.600963	229.4	-0.12
PG16	2013-05-04	-62.230671	-58.600963	229.4	0.15
PG16	2013-05-24	-62.230671	-58.600963	229.4	-0.02
PG16	2013-06-25	-62.230671	-58.600963	229.4	0.48
PG16	2013-07-24	-62.230671	-58.600963	229.4	0.29
PG16	2013-08-01	-62.230671	-58.600963	229.4	0.04
PG16	2013-08-24	-62.230671	-58.600963	229.4	0.00
PG16	2013-09-12	-62.230671	-58.600963	229.4	0.08
PG16	2013-09-27	-62.230671	-58.600963	229.4	0.15
PG16	2013-10-10	-62.230671	-58.600963	229.4	-0.16
PG16	2013-10-20	-62.230671	-58.600963	229.4	0.09
PG16	2013-10-27	-62.230671	-58.600963	229.4	0.06
PG16	2013-11-06	-62.230671	-58.600963	229.4	-0.13
PG16	2013-11-26	-62.230671	-58.600963	229.4	-0.10
PG16	2013-12-16	-62.230671	-58.600963	229.4	0.23
PG16	2014-01-03	-62.230671	-58.600963	229.4	-0.13
PG16	2014-01-21	-62.230671	-58.600963	229.4	-0.20
PG16	2014-01-31	-62.230671	-58.600963	229.4	0.03
PG16	2014-02-10	-62.230671	-58.600963	229.4	0.11
PG16	2014-02-18	-62.230671	-58.600963	229.4	-0.24
PG16	2014-02-28	-62.230671	-58.600963	229.4	-0.03
PG16	2014-03-10	-62.230671	-58.600963	229.4	-0.13
PG16	2014-03-23	-62.230671	-58.600963	229.4	0.56
PG16	2014-04-09	-62.230671	-58.600963	229.4	-0.33
PG16	2014-04-30	-62.230671	-58.600963	229.4	-0.07
PG16	2014-05-09	-62.230671	-58.600963	229.4	0.17
PG16	2014-05-22	-62.230671	-58.600963	229.4	0.07
PG16	2014-06-05	-62.230671	-58.600963	229.4	0.69
PG16	2014-06-19	-62.230671	-58.600963	229.4	0.00
PG16	2014-07-11	-62.230671	-58.600963	229.4	0.18
PG16	2014-07-31	-62.230671	-58.600963	229.4	0.01
PG16	2014-08-30	-62.230671	-58.600963	229.4	0.15
PG16	2014-09-10	-62.230671	-58.600963	229.4	-0.02
PG16	2014-09-29	-62.230671	-58.600963	229.4	0.23
PG16	2014-10-31	-62.230671	-58.600963	229.4	-0.03
PG16	2014-11-15	-62.230671	-58.600963	229.4	0.13
PG16	2014-11-30	-62.230671	-58.600963	229.4	0.13
PG16	2014-12-12	-62.230671	-58.600963	229.4	0.06
PG16	2014-12-30	-62.230671	-58.600963	229.4	-0.01
PG16	2015-01-14	-62.230671	-58.600963	229.4	-0.12
PG16	2015-01-26	-62.230671	-58.600963	229.4	-0.23
PG16	2015-02-06	-62.230671	-58.600963	229.4	-0.54
PG16	2015-02-24	-62.230671	-58.600963	229.4	-0.24
PG16	2015-03-14	-62.230671	-58.600963	229.4	0.05
PG16	2015-03-29	-62.230671	-58.600963	229.4	-0.22
PG16	2015-04-13	-62.230671	-58.600963	229.4	-0.13
PG16	2015-05-02	-62.230671	-58.600963	229.4	0.04
PG16	2015-05-19	-62.230671	-58.600963	229.4	-0.08
PG16	2015-06-17	-62.230671	-58.600963	229.4	0.45
PG16	2015-07-13	-62.230671	-58.600963	229.4	0.33
PG16	2015-07-29	-62.230671	-58.600963	229.4	0.04
PG16	2015-08-21	-62.230671	-58.600963	229.4	0.02
PG16	2015-09-14	-62.230671	-58.600963	229.4	0.10
PG16	2015-10-08	-62.230671	-58.600963	229.4	0.00
PG16	2015-10-27	-62.230671	-58.600963	229.4	0.11
PG16	2015-11-19	-62.230671	-58.600963	229.4	0.23
PG16	2015-12-26	-62.230671	-58.600963	229.4	-0.04
PG16	2016-01-04	-62.230671	-58.600963	229.4	-0.44
PG16	2016-02-17	-62.230671	-58.600963	229.4	0.03
PG16	2016-03-10	-62.230671	-58.600963	229.4	-0.65
PG16	2016-04-08	-62.230671	-58.600963	229.4	-0.35
PG16	2016-04-23	-62.230671	-58.600963	229.4	0.11
PG17	2010-11-22	-62.236377	-58.621411	167.2	1.17
PG17	2010-12-11	-62.236377	-58.621411	167.2	-0.25
PG17	2010-12-23	-62.236377	-58.621411	167.2	-0.05
PG17	2011-01-09	-62.236377	-58.621411	167.2	-0.62
PG17	2011-01-25	-62.236377	-58.621411	167.2	0.18
PG17	2011-03-02	-62.236377	-58.621411	167.2	-1.11
PG17	2011-04-06	-62.236377	-58.621411	167.2	-0.58
PG17	2011-10-15	-62.236377	-58.621411	167.2	1.05
PG17	2012-01-16	-62.236377	-58.621411	167.2	-1.68
PG17	2012-01-24	-62.236377	-58.621411	167.2	-0.25
PG17	2012-01-27	-62.236377	-58.621411	167.2	-0.19
PG17	2012-02-08	-62.236377	-58.621411	167.2	-0.38
PG17	2012-02-20	-62.236377	-58.621411	167.2	-0.56
PG17	2012-03-04	-62.236377	-58.621411	167.2	0.17
PG17	2012-03-13	-62.236377	-58.621411	167.2	-0.21
PG17	2012-03-23	-62.236377	-58.621411	167.2	-0.06
PG17	2012-04-13	-62.236377	-58.621411	167.2	0.09
PG17	2012-04-21	-62.236377	-58.621411	167.2	0.26
PG17	2012-05-03	-62.236377	-58.621411	167.2	0.07
PG17	2012-05-11	-62.236377	-58.621411	167.2	0.09
PG17	2012-05-21	-62.236377	-58.621411	167.2	-0.06
PG17	2012-05-30	-62.236377	-58.621411	167.2	-0.01
PG17	2012-06-12	-62.236377	-58.621411	167.2	0.25
PG17	2012-07-01	-62.236377	-58.621411	167.2	0.30
PG17	2012-07-12	-62.236377	-58.621411	167.2	0.18
PG17	2012-07-23	-62.236377	-58.621411	167.2	-0.04
PG17	2012-07-27	-62.236377	-58.621411	167.2	0.15
PG17	2012-08-05	-62.236377	-58.621411	167.2	-0.06
PG17	2012-08-15	-62.236377	-58.621411	167.2	0.11
PG17	2012-08-28	-62.236377	-58.621411	167.2	-0.14
PG17	2012-09-04	-62.236377	-58.621411	167.2	-0.01
PG17	2012-09-12	-62.236377	-58.621411	167.2	0.14
PG17	2012-09-27	-62.236377	-58.621411	167.2	0.25
PG17	2012-10-09	-62.236377	-58.621411	167.2	0.03
PG17	2012-10-18	-62.236377	-58.621411	167.2	0.00
PG17	2012-10-27	-62.236377	-58.621411	167.2	0.26
PG17	2012-11-03	-62.236377	-58.621411	167.2	0.01
PG17	2012-11-10	-62.236377	-58.621411	167.2	0.01
PG17	2012-11-24	-62.236377	-58.621411	167.2	-0.15
PG17	2012-12-05	-62.236377	-58.621411	167.2	0.02
PG17	2012-12-14	-62.236377	-58.621411	167.2	-0.02
PG17	2012-12-22	-62.236377	-58.621411	167.2	-0.08
PG17	2013-01-05	-62.236377	-58.621411	167.2	-0.05
PG17	2013-01-15	-62.236377	-58.621411	167.2	0.12
PG17	2013-01-23	-62.236377	-58.621411	167.2	-0.31
PG17	2013-02-01	-62.236377	-58.621411	167.2	-0.10
PG17	2013-02-11	-62.236377	-58.621411	167.2	-0.33
PG17	2013-02-19	-62.236377	-58.621411	167.2	0.04
PG17	2013-02-27	-62.236377	-58.621411	167.2	-0.16
PG17	2013-03-06	-62.236377	-58.621411	167.2	-0.25
PG17	2013-04-01	-62.236377	-58.621411	167.2	-0.25
PG17	2013-04-11	-62.236377	-58.621411	167.2	-0.25
PG17	2013-05-04	-62.236377	-58.621411	167.2	-0.10
PG17	2013-05-24	-62.236377	-58.621411	167.2	0.04
PG17	2013-06-25	-62.236377	-58.621411	167.2	0.48
PG17	2013-07-17	-62.236377	-58.621411	167.2	0.32
PG17	2013-07-24	-62.236377	-58.621411	167.2	0.08
PG17	2013-08-01	-62.236377	-58.621411	167.2	0.00
PG17	2013-08-24	-62.236377	-58.621411	167.2	0.33
PG17	2013-09-12	-62.236377	-58.621411	167.2	0.08
PG17	2013-09-27	-62.236377	-58.621411	167.2	0.02
PG17	2013-10-10	-62.236377	-58.621411	167.2	-0.11
PG17	2013-10-20	-62.236377	-58.621411	167.2	-0.12
PG17	2013-10-27	-62.236377	-58.621411	167.2	0.17
PG17	2013-11-06	-62.236377	-58.621411	167.2	-0.31
PG17	2013-11-26	-62.236377	-58.621411	167.2	-0.06
PG17	2013-12-16	-62.236377	-58.621411	167.2	0.07
PG17	2014-01-03	-62.236377	-58.621411	167.2	0.00
PG17	2014-01-21	-62.236377	-58.621411	167.2	-0.35
PG17	2014-01-31	-62.236377	-58.621411	167.2	0.00
PG17	2014-02-10	-62.236377	-58.621411	167.2	0.09
PG17	2014-02-18	-62.236377	-58.621411	167.2	-0.28
PG17	2014-02-28	-62.236377	-58.621411	167.2	-0.06
PG17	2014-03-10	-62.236377	-58.621411	167.2	-0.08
PG17	2014-03-23	-62.236377	-58.621411	167.2	0.22
PG17	2014-04-09	-62.236377	-58.621411	167.2	-0.03
PG17	2014-04-30	-62.236377	-58.621411	167.2	0.08
PG17	2014-05-09	-62.236377	-58.621411	167.2	0.01
PG17	2014-05-22	-62.236377	-58.621411	167.2	0.16
PG17	2014-06-05	-62.236377	-58.621411	167.2	0.37
PG17	2014-06-19	-62.236377	-58.621411	167.2	0.00
PG17	2014-07-11	-62.236377	-58.621411	167.2	0.11
PG17	2014-07-31	-62.236377	-58.621411	167.2	-0.02
PG17	2014-08-30	-62.236377	-58.621411	167.2	0.21
PG17	2014-09-10	-62.236377	-58.621411	167.2	0.00
PG17	2014-09-29	-62.236377	-58.621411	167.2	0.04
PG17	2014-10-31	-62.236377	-58.621411	167.2	0.07
PG17	2014-11-15	-62.236377	-58.621411	167.2	0.13
PG17	2014-11-30	-62.236377	-58.621411	167.2	0.08
PG17	2014-12-12	-62.236377	-58.621411	167.2	-0.02
PG17	2014-12-30	-62.236377	-58.621411	167.2	-0.06
PG17	2015-01-14	-62.236377	-58.621411	167.2	-0.05
PG17	2015-01-26	-62.236377	-58.621411	167.2	-0.31
PG17	2015-02-06	-62.236377	-58.621411	167.2	-0.60
PG17	2015-02-24	-62.236377	-58.621411	167.2	-0.34
PG17	2015-03-14	-62.236377	-58.621411	167.2	-0.02
PG17	2015-03-29	-62.236377	-58.621411	167.2	-0.15
PG17	2015-04-13	-62.236377	-58.621411	167.2	-0.07
PG17	2015-05-02	-62.236377	-58.621411	167.2	0.00
PG17	2015-05-19	-62.236377	-58.621411	167.2	0.06
PG17	2015-06-17	-62.236377	-58.621411	167.2	0.37
PG17	2015-07-13	-62.236377	-58.621411	167.2	0.17
PG17	2015-07-29	-62.236377	-58.621411	167.2	0.01
PG17	2015-08-21	-62.236377	-58.621411	167.2	0.03
PG17	2015-09-14	-62.236377	-58.621411	167.2	0.10
PG17	2015-10-08	-62.236377	-58.621411	167.2	-0.08
PG17	2015-10-27	-62.236377	-58.621411	167.2	0.22
PG17	2015-11-19	-62.236377	-58.621411	167.2	0.29
PG17	2015-12-01	-62.236377	-58.621411	167.2	-0.12
PG17	2015-12-26	-62.236377	-58.621411	167.2	-0.12
PG17	2016-01-04	-62.236377	-58.621411	167.2	-0.46
PG17	2016-02-17	-62.236377	-58.621411	167.2	-0.37
PG17	2016-02-25	-62.236377	-58.621411	167.2	-0.06
PG17	2016-03-10	-62.236377	-58.621411	167.2	-0.44
PG17	2016-04-08	-62.236377	-58.621411	167.2	-0.17
PG17	2016-04-23	-62.236377	-58.621411	167.2	0.07
PG18	2010-11-22	-62.237110	-58.628262	131.4	2.15
PG18	2010-12-05	-62.237110	-58.628262	131.4	0.15
PG18	2010-12-11	-62.237110	-58.628262	131.4	0.12
PG18	2011-01-09	-62.237110	-58.628262	131.4	-0.71
PG18	2011-01-25	-62.237110	-58.628262	131.4	0.18
PG18	2011-03-02	-62.237110	-58.628262	131.4	-1.70
PG18	2011-04-06	-62.237110	-58.628262	131.4	0.41
PG18	2011-10-15	-62.237110	-58.628262	131.4	0.79
PG18	2012-01-16	-62.237110	-58.628262	131.4	-2.25
PG18	2012-01-23	-62.237110	-58.628262	131.4	-0.20
PG18	2012-01-27	-62.237110	-58.628262	131.4	-0.19
PG18	2012-02-08	-62.237110	-58.628262	131.4	-0.38
PG18	2012-02-20	-62.237110	-58.628262	131.4	-0.17
PG18	2012-03-04	-62.237110	-58.628262	131.4	-0.41
PG18	2012-03-13	-62.237110	-58.628262	131.4	-0.31
PG18	2012-03-23	-62.237110	-58.628262	131.4	-0.10
PG18	2012-04-13	-62.237110	-58.628262	131.4	0.22
PG18	2012-04-21	-62.237110	-58.628262	131.4	0.32
PG18	2012-05-03	-62.237110	-58.628262	131.4	0.05
PG18	2012-05-11	-62.237110	-58.628262	131.4	0.05
PG18	2012-05-21	-62.237110	-58.628262	131.4	-0.03
PG18	2012-05-30	-62.237110	-58.628262	131.4	0.08
PG18	2012-06-12	-62.237110	-58.628262	131.4	0.19
PG18	2012-07-01	-62.237110	-58.628262	131.4	0.72
PG18	2012-07-12	-62.237110	-58.628262	131.4	0.10
PG18	2012-07-23	-62.237110	-58.628262	131.4	-0.04
PG18	2012-07-27	-62.237110	-58.628262	131.4	0.07
PG18	2012-08-05	-62.237110	-58.628262	131.4	0.03
PG18	2012-08-15	-62.237110	-58.628262	131.4	0.06
PG18	2012-08-28	-62.237110	-58.628262	131.4	-0.20
PG18	2012-09-04	-62.237110	-58.628262	131.4	-0.01
PG18	2012-09-12	-62.237110	-58.628262	131.4	0.30
PG18	2012-09-27	-62.237110	-58.628262	131.4	0.11
PG18	2012-10-09	-62.237110	-58.628262	131.4	0.26
PG18	2012-10-18	-62.237110	-58.628262	131.4	-0.06
PG18	2012-10-27	-62.237110	-58.628262	131.4	0.31
PG18	2012-11-03	-62.237110	-58.628262	131.4	-0.06
PG18	2012-11-10	-62.237110	-58.628262	131.4	-0.01
PG18	2012-11-24	-62.237110	-58.628262	131.4	-0.06
PG18	2012-12-05	-62.237110	-58.628262	131.4	-0.02
PG18	2012-12-14	-62.237110	-58.628262	131.4	-0.04
PG18	2012-12-22	-62.237110	-58.628262	131.4	-0.09
PG18	2013-01-05	-62.237110	-58.628262	131.4	0.01
PG18	2013-01-15	-62.237110	-58.628262	131.4	-0.01
PG18	2013-01-23	-62.237110	-58.628262	131.4	-0.40
PG18	2013-02-01	-62.237110	-58.628262	131.4	-0.06
PG18	2013-02-11	-62.237110	-58.628262	131.4	-0.26
PG18	2013-02-19	-62.237110	-58.628262	131.4	0.03
PG18	2013-02-27	-62.237110	-58.628262	131.4	-0.17
PG18	2013-03-06	-62.237110	-58.628262	131.4	-0.28
PG18	2013-04-01	-62.237110	-58.628262	131.4	-0.52
PG18	2013-04-11	-62.237110	-58.628262	131.4	-0.33
PG18	2013-05-04	-62.237110	-58.628262	131.4	-0.14
PG18	2013-05-24	-62.237110	-58.628262	131.4	0.21
PG18	2013-06-25	-62.237110	-58.628262	131.4	0.53
PG18	2013-07-17	-62.237110	-58.628262	131.4	0.46
PG18	2013-07-24	-62.237110	-58.628262	131.4	-0.15
PG18	2013-08-01	-62.237110	-58.628262	131.4	0.20
PG18	2013-08-24	-62.237110	-58.628262	131.4	0.53
PG18	2013-09-12	-62.237110	-58.628262	131.4	-0.06
PG18	2013-09-27	-62.237110	-58.628262	131.4	-0.03
PG18	2013-10-10	-62.237110	-58.628262	131.4	-0.15
PG18	2013-10-20	-62.237110	-58.628262	131.4	-0.07
PG18	2013-10-27	-62.237110	-58.628262	131.4	-0.05
PG18	2013-11-06	-62.237110	-58.628262	131.4	-0.09
PG18	2013-11-26	-62.237110	-58.628262	131.4	-0.08
PG18	2013-12-16	-62.237110	-58.628262	131.4	0.18
PG18	2014-01-03	-62.237110	-58.628262	131.4	-0.09
PG18	2014-01-21	-62.237110	-58.628262	131.4	-0.34
PG18	2014-01-31	-62.237110	-58.628262	131.4	0.00
PG18	2014-02-10	-62.237110	-58.628262	131.4	0.27
PG18	2014-02-18	-62.237110	-58.628262	131.4	-0.31
PG18	2014-02-28	-62.237110	-58.628262	131.4	-0.13
PG18	2014-03-10	-62.237110	-58.628262	131.4	-0.30
PG18	2014-03-23	-62.237110	-58.628262	131.4	0.30
PG18	2014-04-09	-62.237110	-58.628262	131.4	-0.05
PG18	2014-04-30	-62.237110	-58.628262	131.4	-0.01
PG18	2014-05-09	-62.237110	-58.628262	131.4	0.04
PG18	2014-05-22	-62.237110	-58.628262	131.4	0.22
PG18	2014-06-05	-62.237110	-58.628262	131.4	0.55
PG18	2014-06-19	-62.237110	-58.628262	131.4	-0.01
PG18	2014-07-11	-62.237110	-58.628262	131.4	-0.04
PG18	2014-07-31	-62.237110	-58.628262	131.4	0.02
PG18	2014-08-30	-62.237110	-58.628262	131.4	0.20
PG18	2014-09-10	-62.237110	-58.628262	131.4	-0.03
PG18	2014-09-29	-62.237110	-58.628262	131.4	0.15
PG18	2014-10-31	-62.237110	-58.628262	131.4	0.02
PG18	2014-11-15	-62.237110	-58.628262	131.4	0.15
PG18	2014-11-30	-62.237110	-58.628262	131.4	0.04
PG18	2014-12-12	-62.237110	-58.628262	131.4	-0.01
PG18	2014-12-30	-62.237110	-58.628262	131.4	-0.12
PG18	2015-01-14	-62.237110	-58.628262	131.4	-0.07
PG18	2015-01-26	-62.237110	-58.628262	131.4	-0.37
PG18	2015-02-06	-62.237110	-58.628262	131.4	-0.68
PG18	2015-02-24	-62.237110	-58.628262	131.4	-0.47
PG18	2015-03-14	-62.237110	-58.628262	131.4	-0.03
PG18	2015-03-29	-62.237110	-58.628262	131.4	-0.16
PG18	2015-04-13	-62.237110	-58.628262	131.4	-0.11
PG18	2015-05-02	-62.237110	-58.628262	131.4	0.01
PG18	2015-05-19	-62.237110	-58.628262	131.4	0.09
PG18	2015-06-17	-62.237110	-58.628262	131.4	0.25
PG18	2015-07-13	-62.237110	-58.628262	131.4	0.45
PG18	2015-07-29	-62.237110	-58.628262	131.4	-0.01
PG18	2015-08-21	-62.237110	-58.628262	131.4	-0.02
PG18	2015-09-14	-62.237110	-58.628262	131.4	0.01
PG18	2015-10-08	-62.237110	-58.628262	131.4	0.05
PG18	2015-10-27	-62.237110	-58.628262	131.4	0.12
PG18	2015-11-19	-62.237110	-58.628262	131.4	0.42
PG18	2015-12-01	-62.237110	-58.628262	131.4	-0.21
PG18	2015-12-26	-62.237110	-58.628262	131.4	-0.13
PG18	2016-01-04	-62.237110	-58.628262	131.4	-0.44
PG18	2016-02-17	-62.237110	-58.628262	131.4	-0.11
PG18	2016-02-25	-62.237110	-58.628262	131.4	-0.24
PG18	2016-03-10	-62.237110	-58.628262	131.4	-0.41
PG18	2016-04-08	-62.237110	-58.628262	131.4	-0.48
PG18	2016-04-23	-62.237110	-58.628262	131.4	0.35
PG19	2010-11-22	-62.237672	-58.633624	96.8	2.12
PG19	2010-12-05	-62.237672	-58.633624	96.8	0.13
PG19	2010-12-11	-62.237672	-58.633624	96.8	0.20
PG19	2010-12-23	-62.237672	-58.633624	96.8	-0.21
PG19	2011-01-09	-62.237672	-58.633624	96.8	-0.59
PG19	2011-01-25	-62.237672	-58.633624	96.8	0.25
PG19	2011-03-02	-62.237672	-58.633624	96.8	-1.95
PG19	2011-04-06	-62.237672	-58.633624	96.8	0.97
PG19	2011-10-15	-62.237672	-58.633624	96.8	0.83
PG19	2012-01-16	-62.237672	-58.633624	96.8	-2.46
PG19	2012-01-20	-62.237672	-58.633624	96.8	-0.01
PG19	2012-01-27	-62.237672	-58.633624	96.8	-0.38
PG19	2012-02-08	-62.237672	-58.633624	96.8	-0.66
PG19	2012-02-20	-62.237672	-58.633624	96.8	-0.29
PG19	2012-03-04	-62.237672	-58.633624	96.8	-0.38
PG19	2012-03-13	-62.237672	-58.633624	96.8	-0.28
PG19	2012-03-23	-62.237672	-58.633624	96.8	-0.26
PG19	2012-04-13	-62.237672	-58.633624	96.8	0.69
PG19	2012-04-21	-62.237672	-58.633624	96.8	0.58
PG19	2012-05-03	-62.237672	-58.633624	96.8	0.14
PG19	2012-05-11	-62.237672	-58.633624	96.8	0.01
PG19	2012-05-21	-62.237672	-58.633624	96.8	-0.18
PG19	2012-05-30	-62.237672	-58.633624	96.8	0.12
PG19	2012-06-12	-62.237672	-58.633624	96.8	0.20
PG19	2012-07-01	-62.237672	-58.633624	96.8	0.85
PG19	2012-07-12	-62.237672	-58.633624	96.8	0.14
PG19	2012-07-23	-62.237672	-58.633624	96.8	-0.04
PG19	2012-07-27	-62.237672	-58.633624	96.8	0.10
PG19	2012-08-05	-62.237672	-58.633624	96.8	-0.01
PG19	2012-08-15	-62.237672	-58.633624	96.8	0.48
PG19	2012-08-28	-62.237672	-58.633624	96.8	-0.45
PG19	2012-09-04	-62.237672	-58.633624	96.8	-0.01
PG19	2012-09-12	-62.237672	-58.633624	96.8	0.63
PG19	2012-09-27	-62.237672	-58.633624	96.8	0.26
PG19	2012-10-09	-62.237672	-58.633624	96.8	0.14
PG19	2012-10-18	-62.237672	-58.633624	96.8	-0.08
PG19	2012-10-27	-62.237672	-58.633624	96.8	0.14
PG19	2012-11-03	-62.237672	-58.633624	96.8	0.08
PG19	2012-11-10	-62.237672	-58.633624	96.8	0.12
PG19	2012-11-24	-62.237672	-58.633624	96.8	-0.14
PG19	2012-12-05	-62.237672	-58.633624	96.8	0.00
PG19	2012-12-14	-62.237672	-58.633624	96.8	0.00
PG19	2012-12-22	-62.237672	-58.633624	96.8	-0.10
PG19	2013-01-05	-62.237672	-58.633624	96.8	0.05
PG19	2013-01-15	-62.237672	-58.633624	96.8	-0.03
PG19	2013-01-23	-62.237672	-58.633624	96.8	-0.14
PG19	2013-02-01	-62.237672	-58.633624	96.8	0.09
PG19	2013-02-11	-62.237672	-58.633624	96.8	-0.40
PG19	2013-02-19	-62.237672	-58.633624	96.8	-0.03
PG19	2013-02-27	-62.237672	-58.633624	96.8	-0.15
PG19	2013-03-06	-62.237672	-58.633624	96.8	-0.37
PG19	2013-04-01	-62.237672	-58.633624	96.8	-0.51
PG19	2013-04-11	-62.237672	-58.633624	96.8	-0.41
PG19	2013-05-04	-62.237672	-58.633624	96.8	-0.28
PG19	2013-05-24	-62.237672	-58.633624	96.8	0.43
PG19	2013-06-25	-62.237672	-58.633624	96.8	0.52
PG19	2013-07-17	-62.237672	-58.633624	96.8	0.53
PG19	2013-07-24	-62.237672	-58.633624	96.8	-0.05
PG19	2013-08-01	-62.237672	-58.633624	96.8	0.05
PG19	2013-08-24	-62.237672	-58.633624	96.8	0.72
PG19	2013-09-12	-62.237672	-58.633624	96.8	-0.06
PG19	2013-09-27	-62.237672	-58.633624	96.8	0.03
PG19	2013-10-10	-62.237672	-58.633624	96.8	-0.27
PG19	2013-10-20	-62.237672	-58.633624	96.8	-0.03
PG19	2013-10-27	-62.237672	-58.633624	96.8	-0.02
PG19	2013-11-06	-62.237672	-58.633624	96.8	-0.15
PG19	2013-11-26	-62.237672	-58.633624	96.8	-0.06
PG19	2013-12-16	-62.237672	-58.633624	96.8	0.11
PG19	2014-01-03	-62.237672	-58.633624	96.8	-0.04
PG19	2014-01-21	-62.237672	-58.633624	96.8	-0.45
PG19	2014-01-31	-62.237672	-58.633624	96.8	0.06
PG19	2014-02-10	-62.237672	-58.633624	96.8	0.39
PG19	2014-02-18	-62.237672	-58.633624	96.8	-0.50
PG19	2014-02-28	-62.237672	-58.633624	96.8	-0.18
PG19	2014-03-10	-62.237672	-58.633624	96.8	-0.37
PG19	2014-03-23	-62.237672	-58.633624	96.8	0.30
PG19	2014-04-09	-62.237672	-58.633624	96.8	-0.06
PG19	2014-04-30	-62.237672	-58.633624	96.8	0.07
PG19	2014-05-09	-62.237672	-58.633624	96.8	0.05
PG19	2014-05-22	-62.237672	-58.633624	96.8	0.31
PG19	2014-06-05	-62.237672	-58.633624	96.8	0.61
PG19	2014-06-19	-62.237672	-58.633624	96.8	0.04
PG19	2014-07-11	-62.237672	-58.633624	96.8	0.00
PG19	2014-07-31	-62.237672	-58.633624	96.8	0.02
PG19	2014-08-30	-62.237672	-58.633624	96.8	0.25
PG19	2014-09-10	-62.237672	-58.633624	96.8	-0.02
PG19	2014-09-29	-62.237672	-58.633624	96.8	0.40
PG19	2014-10-31	-62.237672	-58.633624	96.8	-0.08
PG19	2014-11-15	-62.237672	-58.633624	96.8	0.15
PG19	2014-11-30	-62.237672	-58.633624	96.8	0.12
PG19	2014-12-12	-62.237672	-58.633624	96.8	-0.04
PG19	2014-12-30	-62.237672	-58.633624	96.8	-0.15
PG19	2015-01-14	-62.237672	-58.633624	96.8	-0.17
PG19	2015-01-26	-62.237672	-58.633624	96.8	-0.34
PG19	2015-02-06	-62.237672	-58.633624	96.8	-0.83
PG19	2015-02-24	-62.237672	-58.633624	96.8	-0.51
PG19	2015-03-14	-62.237672	-58.633624	96.8	-0.05
PG19	2015-03-29	-62.237672	-58.633624	96.8	-0.28
PG19	2015-04-13	-62.237672	-58.633624	96.8	-0.25
PG19	2015-05-02	-62.237672	-58.633624	96.8	-0.15
PG19	2015-05-19	-62.237672	-58.633624	96.8	0.06
PG19	2015-06-17	-62.237672	-58.633624	96.8	0.57
PG19	2015-07-13	-62.237672	-58.633624	96.8	0.40
PG19	2015-07-29	-62.237672	-58.633624	96.8	0.00
PG19	2015-08-21	-62.237672	-58.633624	96.8	-0.01
PG19	2015-09-14	-62.237672	-58.633624	96.8	0.03
PG19	2015-10-08	-62.237672	-58.633624	96.8	0.01
PG19	2015-10-27	-62.237672	-58.633624	96.8	0.32
PG19	2015-11-19	-62.237672	-58.633624	96.8	0.39
PG19	2015-12-01	-62.237672	-58.633624	96.8	-0.32
PG19	2015-12-26	-62.237672	-58.633624	96.8	-0.10
PG19	2016-01-04	-62.237672	-58.633624	96.8	-0.55
PG19	2016-02-17	-62.237672	-58.633624	96.8	-0.43
PG19	2016-02-25	-62.237672	-58.633624	96.8	-0.20
PG19	2016-03-10	-62.237672	-58.633624	96.8	-0.45
PG19	2016-04-08	-62.237672	-58.633624	96.8	-0.48
