Stake	Date	Date1	Latitude	Longitude	Elevation	Days	SMB	SMB1	SMB_diff
BN	2008-02-02	2008-01-26	-62.16580824850001	-58.9020860931	200.0	7	0.4144	50.828	-0.09388000000000005
BN	2008-02-09	2008-02-02	-62.16580824850001	-58.9020860931	200.0	7	0.37422	41.44	-0.04018000000000001
BN	2008-02-16	2008-02-09	-62.16580824850001	-58.9020860931	200.0	7	0.2328	37.422	-0.14141999999999996
BN	2008-02-24	2008-02-16	-62.16580824850001	-58.9020860931	200.0	8	0.11747999999999999	23.28	-0.11532000000000002
BN	2008-03-02	2008-02-24	-62.16580824850001	-58.9020860931	200.0	7	0.0	11.748	-0.11747999999999999
BN	2008-03-09	2008-03-02	-62.16580824850001	-58.9020860931	200.0	7	-0.08800000000000001	0.0	-0.08800000000000001
BN	2008-11-06	2008-03-09	-62.16580824850001	-58.9020860931	200.0	242	0.3985	-8.8	0.48650000000000004
BN	2008-11-13	2008-11-06	-62.16580824850001	-58.9020860931	200.0	7	0.4508	39.85	0.05229999999999997
BN	2008-11-21	2008-11-13	-62.16580824850001	-58.9020860931	200.0	8	0.4288	45.08	-0.021999999999999957
BN	2008-11-28	2008-11-21	-62.16580824850001	-58.9020860931	200.0	7	0.3556	42.88	-0.0732
BN	2008-12-05	2008-11-28	-62.16580824850001	-58.9020860931	200.0	7	0.32159999999999994	35.56	-0.03400000000000006
BN	2008-12-13	2008-12-05	-62.16580824850001	-58.9020860931	200.0	8	0.3337	32.16	0.012100000000000008
BN	2008-12-19	2008-12-13	-62.16580824850001	-58.9020860931	200.0	6	0.2827	33.37	-0.050999999999999976
BN	2008-12-26	2008-12-19	-62.16580824850001	-58.9020860931	200.0	7	0.2237	28.27	-0.05899999999999998
BN	2009-01-02	2008-12-26	-62.16580824850001	-58.9020860931	200.0	7	0.2218	22.37	-0.0019000000000000128
BN	2009-01-09	2009-01-02	-62.16580824850001	-58.9020860931	200.0	7	0.1638	22.18	-0.05800000000000001
BN	2009-01-17	2009-01-09	-62.16580824850001	-58.9020860931	200.0	8	0.0	16.38	-0.1638
BN	2009-01-24	2009-01-17	-62.16580824850001	-58.9020860931	200.0	7	-0.015	0.0	-0.015
BN	2009-01-30	2009-01-24	-62.16580824850001	-58.9020860931	200.0	6	-0.20600000000000002	-1.5	-0.191
BN	2009-02-06	2009-01-30	-62.16580824850001	-58.9020860931	200.0	7	-0.203	-20.6	0.003000000000000007
BN	2009-02-13	2009-02-06	-62.16580824850001	-58.9020860931	200.0	7	-0.287	-20.3	-0.08399999999999999
BN	2009-02-21	2009-02-13	-62.16580824850001	-58.9020860931	200.0	8	-0.314	-28.7	-0.026999999999999993
BN	2009-02-28	2009-02-21	-62.16580824850001	-58.9020860931	200.0	7	-0.32299999999999995	-31.4	-0.008999999999999985
BN	2009-03-27	2009-02-28	-62.16580824850001	-58.9020860931	200.0	27	-0.611	-32.3	-0.28800000000000003
BN	2009-11-18	2009-03-27	-62.16580824850001	-58.9020860931	200.0	236	0.7465	-61.1	1.3575
BN	2009-12-07	2009-11-18	-62.16580824850001	-58.9020860931	200.0	19	0.986	74.65	0.23949999999999988
BN	2009-12-21	2009-12-07	-62.16580824850001	-58.9020860931	200.0	14	0.9536	98.6	-0.03239999999999995
BN	2009-12-28	2009-12-21	-62.16580824850001	-58.9020860931	200.0	7	0.8478	95.36	-0.10579999999999998
BN	2010-01-11	2009-12-28	-62.16580824850001	-58.9020860931	200.0	14	0.8293	84.78	-0.018499999999999944
BN	2010-01-18	2010-01-11	-62.16580824850001	-58.9020860931	200.0	7	0.7698999999999999	82.93	-0.05940000000000012
BN	2010-01-25	2010-01-18	-62.16580824850001	-58.9020860931	200.0	7	0.6728000000000001	76.99	-0.09709999999999994
BN	2010-02-01	2010-01-25	-62.16580824850001	-58.9020860931	200.0	7	0.6377	67.28	-0.03509999999999998
BN	2010-02-15	2010-02-01	-62.16580824850001	-58.9020860931	200.0	14	0.6617000000000001	63.77	0.023999999999999987
BN	2010-02-22	2010-02-15	-62.16580824850001	-58.9020860931	200.0	7	0.5974	66.17	-0.0643
BN	2010-03-01	2010-02-22	-62.16580824850001	-58.9020860931	200.0	7	0.6773	59.74	0.07990000000000003
BN	2010-03-08	2010-03-01	-62.16580824850001	-58.9020860931	200.0	7	0.5966	67.73	-0.08070000000000008
BN	2010-03-15	2010-03-08	-62.16580824850001	-58.9020860931	200.0	7	0.593	59.66	-0.0035999999999999943
BN	2010-03-23	2010-03-15	-62.16580824850001	-58.9020860931	200.0	8	0.473	59.3	-0.12
BN	2010-03-29	2010-03-23	-62.16580824850001	-58.9020860931	200.0	6	0.6384000000000001	47.3	0.16540000000000007
BN	2010-04-05	2010-03-29	-62.16580824850001	-58.9020860931	200.0	7	0.6664	63.84	0.027999999999999973
BN	2010-04-12	2010-04-05	-62.16580824850001	-58.9020860931	200.0	7	0.5757	66.64	-0.0907
BN	2010-04-20	2010-04-12	-62.16580824850001	-58.9020860931	200.0	8	0.5323	57.57	-0.043400000000000036
BN	2010-04-27	2010-04-20	-62.16580824850001	-58.9020860931	200.0	7	0.515	53.23	-0.017299999999999968
BN	2010-05-13	2010-04-27	-62.16580824850001	-58.9020860931	200.0	16	0.5	51.5	-0.015
BN	2010-05-20	2010-05-13	-62.16580824850001	-58.9020860931	200.0	7	0.525	50.0	0.025
BN	2010-11-09	2010-05-20	-62.16580824850001	-58.9020860931	200.0	173	1.0149	52.5	0.48989999999999995
BN	2010-11-29	2010-11-09	-62.16580824850001	-58.9020860931	200.0	20	0.9995999999999999	101.49	-0.015300000000000012
BN	2010-12-11	2010-11-29	-62.16580824850001	-58.9020860931	200.0	12	1.0221200000000001	99.96	0.022520000000000095
BN	2010-12-21	2010-12-11	-62.16580824850001	-58.9020860931	200.0	10	1.08053	102.212	0.05840999999999994
BN	2010-12-30	2010-12-21	-62.16580824850001	-58.9020860931	200.0	9	1.14036	108.053	0.05983000000000004
BN	2011-01-07	2010-12-30	-62.16580824850001	-58.9020860931	200.0	8	0.99736	114.036	-0.14299999999999996
BN	2011-01-15	2011-01-07	-62.16580824850001	-58.9020860931	200.0	8	0.9648	99.736	-0.032560000000000006
BN	2011-01-23	2011-01-15	-62.16580824850001	-58.9020860931	200.0	8	0.94084	96.48	-0.02396000000000001
BN	2011-01-31	2011-01-23	-62.16580824850001	-58.9020860931	200.0	8	0.9024	94.084	-0.038440000000000085
BN	2011-02-07	2011-01-31	-62.16580824850001	-58.9020860931	200.0	7	0.8664000000000001	90.24	-0.03599999999999994
BN	2011-02-15	2011-02-07	-62.16580824850001	-58.9020860931	200.0	8	0.7076	86.64	-0.15879999999999994
BN	2011-02-25	2011-02-15	-62.16580824850001	-58.9020860931	200.0	10	0.5354399999999999	70.76	-0.1721600000000001
BN	2011-03-14	2011-02-25	-62.16580824850001	-58.9020860931	200.0	17	0.28952	53.544	-0.24591999999999994
BN	2011-03-22	2011-03-14	-62.16580824850001	-58.9020860931	200.0	8	0.162	28.952	-0.12752000000000002
BN	2011-04-06	2011-03-22	-62.16580824850001	-58.9020860931	200.0	15	0.21	16.2	0.04800000000000001
BN	2011-04-24	2011-04-06	-62.16580824850001	-58.9020860931	200.0	18	0.27271999999999996	21.0	0.06271999999999998
BN	2011-05-10	2011-04-24	-62.16580824850001	-58.9020860931	200.0	16	0.27404	27.272	0.0013200000000000145
BN	2011-05-24	2011-05-10	-62.16580824850001	-58.9020860931	200.0	14	0.35768	27.404	0.08364
BN	2011-06-07	2011-05-24	-62.16580824850001	-58.9020860931	200.0	14	0.32128	35.768	-0.03640000000000001
BN	2011-06-20	2011-06-07	-62.16580824850001	-58.9020860931	200.0	13	0.30317	32.128	-0.01811
BN	2011-07-05	2011-06-20	-62.16580824850001	-58.9020860931	200.0	15	0.32266	30.317	0.01948999999999998
BN	2011-07-19	2011-07-05	-62.16580824850001	-58.9020860931	200.0	14	0.30168	32.266	-0.020979999999999988
BN	2011-08-07	2011-07-19	-62.16580824850001	-58.9020860931	200.0	19	0.37736	30.168	0.07567999999999998
BN	2011-08-22	2011-08-07	-62.16580824850001	-58.9020860931	200.0	15	0.3933	37.736	0.015940000000000013
BN	2011-09-06	2011-08-22	-62.16580824850001	-58.9020860931	200.0	15	0.45561999999999997	39.33	0.06231999999999999
BN	2011-09-22	2011-09-06	-62.16580824850001	-58.9020860931	200.0	16	0.45902	45.562	0.003400000000000034
BN	2011-10-06	2011-09-22	-62.16580824850001	-58.9020860931	200.0	14	0.5568	45.902	0.09777999999999999
BN	2011-10-20	2011-10-06	-62.16580824850001	-58.9020860931	200.0	14	0.5436	55.68	-0.013200000000000003
BN	2011-11-17	2011-10-20	-62.16580824850001	-58.9020860931	200.0	28	0.5711200000000001	54.36	0.027520000000000024
BN	2011-12-04	2011-11-17	-62.16580824850001	-58.9020860931	200.0	17	0.64172	57.112	0.07059999999999995
BN	2011-12-19	2011-12-04	-62.16580824850001	-58.9020860931	200.0	15	0.44439999999999996	64.172	-0.19732
BN	2012-01-07	2011-12-19	-62.16580824850001	-58.9020860931	200.0	19	0.3055	44.44	-0.13889999999999997
BN	2012-01-20	2012-01-07	-62.16580824850001	-58.9020860931	200.0	13	0.22190000000000001	30.55	-0.0836
BN	2012-02-04	2012-01-20	-62.16580824850001	-58.9020860931	200.0	15	0.1233	22.19	-0.09860000000000001
BN	2012-02-19	2012-02-04	-62.16580824850001	-58.9020860931	200.0	15	0.0737	12.33	-0.0496
BN	2012-03-04	2012-02-19	-62.16580824850001	-58.9020860931	200.0	14	-0.16399999999999998	7.37	-0.2377
BN	2012-03-17	2012-03-04	-62.16580824850001	-58.9020860931	200.0	13	-0.3362	-16.4	-0.1722
BN	2012-03-30	2012-03-17	-62.16580824850001	-58.9020860931	200.0	13	-0.3444	-33.62	-0.008200000000000002
CN	2008-01-05	2008-01-05	-62.164729839399996	-58.9138851851	110.0	0	0.86673	0.0	0.86673
CN	2008-01-26	2008-01-05	-62.164729839399996	-58.9138851851	110.0	21	0.67596	86.673	-0.19077
CN	2008-02-02	2008-01-26	-62.164729839399996	-58.9138851851	110.0	7	0.58016	67.596	-0.09580000000000005
CN	2008-02-09	2008-02-02	-62.164729839399996	-58.9138851851	110.0	7	0.54432	58.016	-0.03583999999999996
CN	2008-02-17	2008-02-09	-62.164729839399996	-58.9138851851	110.0	8	0.39770000000000005	54.432	-0.14662
CN	2008-02-24	2008-02-17	-62.164729839399996	-58.9138851851	110.0	7	0.33108	39.77	-0.06662000000000007
CN	2008-03-02	2008-02-24	-62.164729839399996	-58.9138851851	110.0	7	0.24381	33.108	-0.08726999999999997
CN	2008-03-09	2008-03-02	-62.164729839399996	-58.9138851851	110.0	7	0.12432	24.381	-0.11949
CN	2008-11-06	2008-03-09	-62.164729839399996	-58.9138851851	110.0	242	0.3936	12.432	0.26927999999999996
CN	2008-11-13	2008-11-06	-62.164729839399996	-58.9138851851	110.0	7	0.3871	39.36	-0.006499999999999986
CN	2008-11-21	2008-11-13	-62.164729839399996	-58.9138851851	110.0	8	0.39130000000000004	38.71	0.004200000000000017
CN	2008-11-28	2008-11-21	-62.164729839399996	-58.9138851851	110.0	7	0.3048	39.13	-0.08650000000000002
CN	2008-12-05	2008-11-28	-62.164729839399996	-58.9138851851	110.0	7	0.1797	30.48	-0.12510000000000002
CN	2008-12-13	2008-12-05	-62.164729839399996	-58.9138851851	110.0	8	0.188	17.97	0.00830000000000002
CN	2008-12-19	2008-12-13	-62.164729839399996	-58.9138851851	110.0	6	0.0771	18.8	-0.1109
CN	2008-12-26	2008-12-19	-62.164729839399996	-58.9138851851	110.0	7	0.027999999999999997	7.71	-0.049100000000000005
CN	2009-01-02	2008-12-26	-62.164729839399996	-58.9138851851	110.0	7	0.0139	2.8	-0.0141
CN	2009-01-09	2009-01-02	-62.164729839399996	-58.9138851851	110.0	7	-0.12	1.39	-0.13390000000000002
CN	2009-01-17	2009-01-09	-62.164729839399996	-58.9138851851	110.0	8	-0.382	-12.0	-0.262
CN	2009-01-24	2009-01-17	-62.164729839399996	-58.9138851851	110.0	7	-0.478	-38.2	-0.09599999999999995
CN	2009-01-30	2009-01-24	-62.164729839399996	-58.9138851851	110.0	6	-0.652	-47.8	-0.17400000000000004
CN	2009-02-06	2009-01-30	-62.164729839399996	-58.9138851851	110.0	7	-0.715	-65.2	-0.06299999999999997
CN	2009-02-13	2009-02-06	-62.164729839399996	-58.9138851851	110.0	7	-0.8140000000000001	-71.5	-0.09900000000000006
CN	2009-02-21	2009-02-13	-62.164729839399996	-58.9138851851	110.0	8	-0.895	-81.4	-0.08099999999999995
CN	2009-02-28	2009-02-21	-62.164729839399996	-58.9138851851	110.0	7	-0.9490000000000001	-89.5	-0.054000000000000055
CN	2009-03-01	2009-02-28	-62.164729839399996	-58.9138851851	110.0	1	-0.976	-94.9	-0.026999999999999885
CN	2009-03-27	2009-03-01	-62.164729839399996	-58.9138851851	110.0	26	-1.291	-97.6	-0.315
CN	2009-11-18	2009-03-27	-62.164729839399996	-58.9138851851	110.0	236	1.2137	-129.1	2.5047
CN	2009-12-07	2009-11-18	-62.164729839399996	-58.9138851851	110.0	19	1.3952	121.37	0.18150000000000005
CN	2009-12-21	2009-12-07	-62.164729839399996	-58.9138851851	110.0	14	1.2790000000000001	139.52	-0.11620000000000004
CN	2009-12-28	2009-12-21	-62.164729839399996	-58.9138851851	110.0	7	1.1664	127.9	-0.11260000000000005
CN	2010-01-11	2009-12-28	-62.164729839399996	-58.9138851851	110.0	14	1.1219	116.64	-0.044500000000000026
CN	2010-01-18	2010-01-11	-62.164729839399996	-58.9138851851	110.0	7	1.0483	112.19	-0.0736
CN	2010-01-25	2010-01-18	-62.164729839399996	-58.9138851851	110.0	7	0.9408	104.83	-0.1075
CN	2010-02-01	2010-01-25	-62.164729839399996	-58.9138851851	110.0	7	0.8937999999999999	94.08	-0.04700000000000003
CN	2010-02-15	2010-02-01	-62.164729839399996	-58.9138851851	110.0	14	1.0652	89.38	0.1714
CN	2010-02-22	2010-02-15	-62.164729839399996	-58.9138851851	110.0	7	0.9784999999999999	106.52	-0.08670000000000001
CN	2010-03-01	2010-02-22	-62.164729839399996	-58.9138851851	110.0	7	1.0185	97.85	0.04
CN	2010-03-08	2010-03-01	-62.164729839399996	-58.9138851851	110.0	7	0.887	101.85	-0.13149999999999992
CN	2010-03-15	2010-03-08	-62.164729839399996	-58.9138851851	110.0	7	0.8813	88.7	-0.005700000000000074
CN	2010-03-23	2010-03-15	-62.164729839399996	-58.9138851851	110.0	8	0.8170000000000001	88.13	-0.06429999999999993
CN	2010-03-29	2010-03-23	-62.164729839399996	-58.9138851851	110.0	6	1.026	81.7	0.2089999999999999
CN	2010-04-05	2010-03-29	-62.164729839399996	-58.9138851851	110.0	7	1.0612000000000001	102.6	0.0352000000000001
CN	2010-04-12	2010-04-05	-62.164729839399996	-58.9138851851	110.0	7	1.0089	106.12	-0.05230000000000004
CN	2010-04-14	2010-04-12	-62.164729839399996	-58.9138851851	110.0	2	1.0065	100.89	-0.002399999999999949
CN	2010-04-20	2010-04-14	-62.164729839399996	-58.9138851851	110.0	6	0.8959	100.65	-0.11060000000000002
CN	2010-05-13	2010-04-20	-62.164729839399996	-58.9138851851	110.0	23	0.96	89.59	0.06409999999999996
CN	2010-05-20	2010-05-13	-62.164729839399996	-58.9138851851	110.0	7	0.995	96.0	0.035
CN	2010-11-09	2010-05-20	-62.164729839399996	-58.9138851851	110.0	173	1.4891999999999999	99.5	0.49419999999999986
CN	2010-11-29	2010-11-09	-62.164729839399996	-58.9138851851	110.0	20	1.4062999999999999	148.92	-0.08289999999999992
CN	2010-12-11	2010-11-29	-62.164729839399996	-58.9138851851	110.0	12	1.4927000000000001	140.63	0.08640000000000014
CN	2010-12-21	2010-12-11	-62.164729839399996	-58.9138851851	110.0	10	1.48379	149.27	-0.008910000000000196
CN	2010-12-30	2010-12-21	-62.164729839399996	-58.9138851851	110.0	9	1.54843	148.379	0.06463999999999999
CN	2011-01-07	2010-12-30	-62.164729839399996	-58.9138851851	110.0	8	1.37548	154.843	-0.17294999999999988
CN	2011-01-15	2011-01-07	-62.164729839399996	-58.9138851851	110.0	8	1.2863999999999998	137.548	-0.08908000000000016
CN	2011-01-23	2011-01-15	-62.164729839399996	-58.9138851851	110.0	8	1.2963900000000002	128.64	0.009990000000000237
CN	2011-01-31	2011-01-23	-62.164729839399996	-58.9138851851	110.0	8	1.2408	129.639	-0.05559000000000012
CN	2011-02-07	2011-01-31	-62.164729839399996	-58.9138851851	110.0	7	1.1913	124.08	-0.04950000000000003
CN	2011-02-15	2011-02-07	-62.164729839399996	-58.9138851851	110.0	8	1.044	119.13	-0.1472999999999999
CN	2011-02-25	2011-02-15	-62.164729839399996	-58.9138851851	110.0	10	0.76824	104.4	-0.27576000000000006
CN	2011-03-14	2011-02-25	-62.164729839399996	-58.9138851851	110.0	17	0.4928	76.824	-0.27543999999999996
CN	2011-03-22	2011-03-14	-62.164729839399996	-58.9138851851	110.0	8	0.348	49.28	-0.14480000000000004
CN	2011-04-06	2011-03-22	-62.164729839399996	-58.9138851851	110.0	15	0.445	34.8	0.09700000000000003
CN	2011-04-24	2011-04-06	-62.164729839399996	-58.9138851851	110.0	18	0.49187	44.5	0.046869999999999974
CN	2011-05-10	2011-04-24	-62.164729839399996	-58.9138851851	110.0	16	0.47151000000000004	49.187	-0.020359999999999944
CN	2011-05-24	2011-05-10	-62.164729839399996	-58.9138851851	110.0	14	0.58912	47.151	0.11760999999999995
CN	2011-06-07	2011-05-24	-62.164729839399996	-58.9138851851	110.0	14	0.63754	58.912	0.04841999999999999
CN	2011-06-20	2011-06-07	-62.164729839399996	-58.9138851851	110.0	13	0.6405	63.754	0.002959999999999994
CN	2011-07-05	2011-06-20	-62.164729839399996	-58.9138851851	110.0	15	0.65416	64.05	0.013659999999999997
CN	2011-07-19	2011-07-05	-62.164729839399996	-58.9138851851	110.0	14	0.62012	65.416	-0.034039999999999966
CN	2011-08-07	2011-07-19	-62.164729839399996	-58.9138851851	110.0	19	0.67416	62.012	0.05403999999999996
CN	2011-08-22	2011-08-07	-62.164729839399996	-58.9138851851	110.0	15	0.75164	67.416	0.07748000000000005
CN	2011-09-06	2011-08-22	-62.164729839399996	-58.9138851851	110.0	15	0.7942	75.164	0.04256
CN	2011-09-22	2011-09-06	-62.164729839399996	-58.9138851851	110.0	16	0.778	79.42	-0.016200000000000044
CN	2011-10-06	2011-09-22	-62.164729839399996	-58.9138851851	110.0	14	0.8613	77.8	0.08329999999999999
CN	2011-10-20	2011-10-06	-62.164729839399996	-58.9138851851	110.0	14	0.8834000000000001	86.13	0.022100000000000078
CN	2011-11-17	2011-10-20	-62.164729839399996	-58.9138851851	110.0	28	0.9341200000000001	88.34	0.05072000000000003
CN	2011-12-04	2011-11-17	-62.164729839399996	-58.9138851851	110.0	17	0.9468000000000001	93.412	0.012680000000000007
CN	2011-12-19	2011-12-04	-62.164729839399996	-58.9138851851	110.0	15	0.71544	94.68	-0.2313600000000001
CN	2012-01-07	2011-12-19	-62.164729839399996	-58.9138851851	110.0	19	0.5357999999999999	71.544	-0.17964
CN	2012-01-20	2012-01-07	-62.164729839399996	-58.9138851851	110.0	13	0.2958	53.58	-0.24
CN	2012-02-04	2012-01-20	-62.164729839399996	-58.9138851851	110.0	15	0.0	29.58	-0.2958
CN	2012-02-19	2012-02-04	-62.164729839399996	-58.9138851851	110.0	15	0.0108	0.0	0.0108
CN	2012-03-04	2012-02-19	-62.164729839399996	-58.9138851851	110.0	14	-0.2952	1.08	-0.306
CN	2012-03-17	2012-03-04	-62.164729839399996	-58.9138851851	110.0	13	-0.4756	-29.52	-0.18040000000000003
CN	2012-03-30	2012-03-17	-62.164729839399996	-58.9138851851	110.0	13	-0.49200000000000005	-47.56	-0.016400000000000005
DN	2008-01-05	2008-01-05	-62.1540855346	-58.9174165862	88.0	0	0.3507	0.0	0.3507
DN	2008-01-26	2008-01-05	-62.1540855346	-58.9174165862	88.0	21	0.131	35.07	-0.21969999999999998
DN	2008-02-02	2008-01-26	-62.1540855346	-58.9174165862	88.0	7	0.08288000000000001	13.1	-0.048119999999999996
DN	2008-02-09	2008-02-02	-62.1540855346	-58.9174165862	88.0	7	0.05832	8.288	-0.024560000000000005
DN	2008-02-17	2008-02-09	-62.1540855346	-58.9174165862	88.0	8	-0.152	5.832	-0.21032
DN	2008-02-24	2008-02-17	-62.1540855346	-58.9174165862	88.0	7	-0.242	-15.2	-0.09
DN	2008-03-02	2008-02-24	-62.1540855346	-58.9174165862	88.0	7	-0.53	-24.2	-0.28800000000000003
DN	2008-03-09	2008-03-02	-62.1540855346	-58.9174165862	88.0	7	-0.674	-53.0	-0.14400000000000004
DN	2008-11-03	2008-03-09	-62.1540855346	-58.9174165862	88.0	239	0.4471	-67.4	1.1211000000000002
DN	2008-11-13	2008-11-03	-62.1540855346	-58.9174165862	88.0	10	0.441	44.71	-0.006099999999999994
DN	2008-11-28	2008-11-13	-62.1540855346	-58.9174165862	88.0	15	0.3404	44.1	-0.10060000000000002
DN	2008-12-05	2008-11-28	-62.1540855346	-58.9174165862	88.0	7	0.24600000000000002	34.04	-0.09439999999999998
DN	2008-12-13	2008-12-05	-62.1540855346	-58.9174165862	88.0	8	0.235	24.6	-0.011000000000000015
DN	2008-12-19	2008-12-13	-62.1540855346	-58.9174165862	88.0	6	0.0925	23.5	-0.1425
DN	2008-12-26	2008-12-19	-62.1540855346	-58.9174165862	88.0	7	0.04190000000000001	9.25	-0.0506
DN	2009-01-02	2008-12-26	-62.1540855346	-58.9174165862	88.0	7	0.0	4.19	-0.04190000000000001
DN	2009-01-09	2009-01-02	-62.1540855346	-58.9174165862	88.0	7	-0.165	0.0	-0.165
DN	2009-01-17	2009-01-09	-62.1540855346	-58.9174165862	88.0	8	-0.489	-16.5	-0.324
DN	2009-01-24	2009-01-17	-62.1540855346	-58.9174165862	88.0	7	-0.66	-48.9	-0.171
DN	2009-01-30	2009-01-24	-62.1540855346	-58.9174165862	88.0	6	-0.8220000000000001	-66.0	-0.16200000000000003
DN	2009-01-31	2009-01-30	-62.1540855346	-58.9174165862	88.0	1	-0.831	-82.2	-0.008999999999999914
DN	2009-02-06	2009-01-31	-62.1540855346	-58.9174165862	88.0	6	-0.843	-83.1	-0.012000000000000028
DN	2009-02-13	2009-02-06	-62.1540855346	-58.9174165862	88.0	7	-1.011	-84.3	-0.16799999999999998
DN	2009-02-21	2009-02-13	-62.1540855346	-58.9174165862	88.0	8	-1.074	-101.1	-0.06300000000000011
DN	2009-02-28	2009-02-21	-62.1540855346	-58.9174165862	88.0	7	-1.254	-107.4	-0.18
DN	2009-03-01	2009-02-28	-62.1540855346	-58.9174165862	88.0	1	-1.29	-125.4	-0.03599999999999994
DN	2009-03-27	2009-03-01	-62.1540855346	-58.9174165862	88.0	26	-1.713	-129.0	-0.4230000000000001
DN	2009-11-18	2009-03-27	-62.1540855346	-58.9174165862	88.0	236	1.3557	-171.3	3.0687
DN	2009-12-07	2009-11-18	-62.1540855346	-58.9174165862	88.0	19	1.548	135.57	0.1923000000000002
DN	2009-12-21	2009-12-07	-62.1540855346	-58.9174165862	88.0	14	1.6159000000000001	154.8	0.06789999999999992
DN	2009-12-28	2009-12-21	-62.1540855346	-58.9174165862	88.0	7	1.4796	161.59	-0.13629999999999995
DN	2010-01-11	2009-12-28	-62.1540855346	-58.9174165862	88.0	14	1.4580000000000002	147.96	-0.021599999999999966
DN	2010-01-18	2010-01-11	-62.1540855346	-58.9174165862	88.0	7	1.365	145.8	-0.09300000000000011
DN	2010-01-25	2010-01-18	-62.1540855346	-58.9174165862	88.0	7	1.2636	136.5	-0.1014
DN	2010-02-01	2010-01-25	-62.1540855346	-58.9174165862	88.0	7	1.199	126.36	-0.06459999999999994
DN	2010-02-15	2010-02-01	-62.1540855346	-58.9174165862	88.0	14	1.3503999999999998	119.9	0.15139999999999987
DN	2010-02-22	2010-02-15	-62.1540855346	-58.9174165862	88.0	7	1.2412	135.04	-0.10919999999999988
DN	2010-03-01	2010-02-22	-62.1540855346	-58.9174165862	88.0	7	1.339	124.12	0.09780000000000001
DN	2010-03-08	2010-03-01	-62.1540855346	-58.9174165862	88.0	7	1.2038	133.9	-0.1352000000000001
DN	2010-03-15	2010-03-08	-62.1540855346	-58.9174165862	88.0	7	1.2022	120.38	-0.0015999999999999658
DN	2010-03-23	2010-03-15	-62.1540855346	-58.9174165862	88.0	8	1.0449	120.22	-0.15730000000000005
DN	2010-03-29	2010-03-23	-62.1540855346	-58.9174165862	88.0	6	1.3337999999999999	104.49	0.2889
DN	2010-04-05	2010-03-29	-62.1540855346	-58.9174165862	88.0	7	1.3883	133.38	0.05450000000000017
DN	2010-04-12	2010-04-05	-62.1540855346	-58.9174165862	88.0	7	1.2255	138.83	-0.16280000000000017
DN	2010-04-14	2010-04-12	-62.1540855346	-58.9174165862	88.0	2	1.3175999999999999	122.55	0.09209999999999993
DN	2010-04-20	2010-04-14	-62.1540855346	-58.9174165862	88.0	6	1.1594	131.76	-0.15819999999999992
DN	2010-05-13	2010-04-20	-62.1540855346	-58.9174165862	88.0	23	1.185	115.94	0.025600000000000022
DN	2010-11-09	2010-05-13	-62.1540855346	-58.9174165862	88.0	180	1.734	118.5	0.549
DN	2010-11-29	2010-11-09	-62.1540855346	-58.9174165862	88.0	20	1.6268	173.4	-0.10719999999999999
DN	2010-12-11	2010-11-29	-62.1540855346	-58.9174165862	88.0	12	1.7204	162.68	0.09359999999999985
DN	2010-12-21	2010-12-11	-62.1540855346	-58.9174165862	88.0	10	1.71644	172.04	-0.0039599999999998655
DN	2010-12-30	2010-12-21	-62.1540855346	-58.9174165862	88.0	9	1.79998	171.644	0.08353999999999985
DN	2011-01-07	2010-12-30	-62.1540855346	-58.9174165862	88.0	8	1.62208	179.998	-0.17789999999999992
DN	2011-01-15	2011-01-07	-62.1540855346	-58.9174165862	88.0	8	1.53832	162.208	-0.08376000000000004
DN	2011-01-23	2011-01-15	-62.1540855346	-58.9174165862	88.0	8	1.5316	153.832	-0.006719999999999971
DN	2011-01-31	2011-01-23	-62.1540855346	-58.9174165862	88.0	8	1.5228	153.16	-0.008799999999999954
DN	2011-02-07	2011-01-31	-62.1540855346	-58.9174165862	88.0	7	1.4706000000000001	152.28	-0.05219999999999999
DN	2011-02-15	2011-02-07	-62.1540855346	-58.9174165862	88.0	8	1.2818	147.06	-0.18879999999999997
DN	2011-02-25	2011-02-15	-62.1540855346	-58.9174165862	88.0	10	1.0243200000000001	128.18	-0.25748000000000004
DN	2011-03-14	2011-02-25	-62.1540855346	-58.9174165862	88.0	17	0.75768	102.432	-0.26664
DN	2011-03-22	2011-03-14	-62.1540855346	-58.9174165862	88.0	8	0.624	75.768	-0.13368000000000002
DN	2011-04-06	2011-03-22	-62.1540855346	-58.9174165862	88.0	15	0.705	62.4	0.08100000000000002
DN	2011-04-24	2011-04-06	-62.1540855346	-58.9174165862	88.0	18	0.7304999999999999	70.5	0.02549999999999997
DN	2011-05-10	2011-04-24	-62.1540855346	-58.9174165862	88.0	16	0.7254	73.05	-0.005099999999999909
DN	2011-05-24	2011-05-10	-62.1540855346	-58.9174165862	88.0	14	0.90998	72.54	0.18458
DN	2011-06-07	2011-05-24	-62.1540855346	-58.9174165862	88.0	14	0.94376	90.998	0.033780000000000004
DN	2011-06-20	2011-06-07	-62.1540855346	-58.9174165862	88.0	13	0.84119	94.376	-0.10257000000000005
DN	2011-07-05	2011-06-20	-62.1540855346	-58.9174165862	88.0	15	0.92378	84.119	0.08259
DN	2011-07-19	2011-07-05	-62.1540855346	-58.9174165862	88.0	14	0.8798999999999999	92.378	-0.04388000000000005
