time	smb	accum	melt	MO	ronoff
2005-02-28	-0.5753636363636364	0.018700732	0.5940643682818522	0.009815538249363619	0.5842488300324885
2005-03-31	-0.4360909090909091	0.037729923	0.473820831772956	0.019620769540618872	0.4542000622323371
2005-04-30	-0.04688636363636363	0.064764485	0.11165084839950908	0.033388196345865234	0.07826265205364384
2005-05-31	0.24115909090909093	0.05364288	0.0	0.027234262372946117	0.0
2005-06-30	0.23705844155844158	0.04284718	0.0	0.021227474560892415	0.0
2005-07-31	0.1900090909090909	0.054580234	0.0	0.027318599086488583	0.0
2005-08-31	0.2938409090909091	0.068671204	0.0	0.034956954771614236	0.0
2005-09-30	0.2352045454545455	0.07336194	0.0	0.03765423344052725	0.0
2005-10-31	-0.14654545454545456	0.03564891	0.18219436301155525	0.018394639404677993	0.16379972360687725
2005-11-30	-0.1503181818181818	0.029124774	0.17944295585697345	0.015080277426527813	0.16436267843044564
2005-12-31	-0.34740909090909083	0.018399172	0.36580826244029124	0.009555188635746418	0.35625307380454485
2006-01-31	-0.616780303030303	0.00079240836	0.6175727113923339	0.0004166282405094119	0.6171560831518246
2006-02-28	-0.6261590909090909	0.030206688	0.6563657786575231	0.0158845330885388	0.6404812455689843
2006-03-31	-0.67625	0.037625216	0.713875215947628	0.01982293118966684	0.6940522847579612
2006-04-30	-0.29954545454545456	0.10006452	0.39960997806354004	0.052023111109563695	0.34758686695397634
2006-05-31	-0.2424090909090909	0.063052155	0.30546124598654834	0.03266609063921081	0.2727951553473375
2006-06-30	0.21874025974025973	0.038134098	0.0	0.019374427522677866	0.0
2006-07-31	0.23184090909090907	0.05187154	0.0	0.026406019637356566	0.0
2006-08-31	0.28272727272727277	0.050410055	0.0	0.02498729913566928	0.0
2006-09-30	0.21613636363636363	0.055590827	0.0	0.028053661232016667	0.0
2006-10-31	-0.08095454545454547	0.036941335	0.11789588005976245	0.019039143603335154	0.0988567364564273
2006-11-30	-0.02184090909090909	0.057517406	0.07935831469026479	0.02974251278135703	0.049615801908907756
2006-12-31	-0.474	0.061639283	0.5356392828524112	0.032133774407372716	0.5035055084450385
2007-01-31	-0.5204772727272727	0.0351237	0.5556009711406448	0.018409956615807795	0.537191014524837
2007-02-28	-0.5066136363636364	0.02493738	0.5315510164688935	0.013070105014748637	0.5184809114541449
2007-03-31	-0.25036363636363634	0.036810562	0.2871741983782161	0.019024297159984778	0.26814990121823135
2007-04-30	0.4216818181818182	0.093895	0.0	0.04768562859319373	0.0
2007-05-31	0.25978181818181817	0.054816265	0.0	0.02770717310507332	0.0
2007-06-30	0.29710389610389615	0.050213948	0.0	0.024936234509181737	0.0
2007-07-31	0.44247727272727266	0.06187614	0.0	0.030126303005985493	0.0
2007-08-31	0.3402727272727273	0.08166946	0.0	0.04124132090830637	0.0
2007-09-30	0.26456818181818176	0.07831193	0.0	0.03993316275244597	0.0
2007-10-31	0.31047727272727266	0.10746045	0.0	0.054779800239818925	0.0
2007-11-30	0.13688636363636364	0.06800513	0.0	0.03494352971210879	0.0
2007-12-31	-0.4250681818181818	0.022339862	0.4474080436581915	0.011624342632806954	0.43578370102538455
2008-01-31	-0.554068181818182	0.024412725	0.5784809069389648	0.0127675100827344	0.5657133968562305
2008-02-29	-0.5663863636363637	0.017093634	0.5834799978692424	0.008962852896283404	0.574517144972959
2008-03-31	-0.5217954545454546	0.047737278	0.5695327325896784	0.024889844997753548	0.5446428875919248
2008-04-30	-0.010863636363636351	0.050360322	0.061223958362232545	0.025928171554508585	0.03529578680772396
2008-05-31	-0.057681818181818174	0.058595188	0.11627700614387337	0.030222590312682377	0.086054415831191
2008-06-30	0.32974025974025967	0.06686922	0.0	0.03420050963075007	0.0
2008-07-31	0.25170454545454546	0.05853013	0.0	0.029887819045742153	0.0
2008-08-31	0.2573636363636363	0.053788807	0.0	0.027320708182479978	0.0
2008-09-30	-0.12172727272727273	0.040432796	0.16216006860949778	0.020883018560149975	0.1412770500493478
2008-10-31	0.1120909090909091	0.09226003	0.0	0.047591437931511237	0.0
2008-11-30	-0.34131818181818185	0.03907198	0.38039016268199144	0.02026288054158116	0.3601272821404103
2008-12-31	-0.5088181818181817	0.027335387	0.5361535685414617	0.014257076636594935	0.5218964919048668
2009-01-31	-0.5745454545454546	0.030808883	0.6053543373332783	0.016167214923158174	0.5891871224101201
2009-02-28	-0.5596590909090909	0.027735654	0.5873947451737794	0.014531115386401674	0.5728636297873777
2009-03-31	-0.5720454545454545	0.03567508	0.6077205331759019	0.018670836428544987	0.589049696747357
2009-04-30	-0.006068181818181816	0.07259512	0.07866330129450018	0.03744031489863962	0.041222986395860556
2009-05-31	0.26602272727272724	0.108752556	0.0	0.05581113471822144	0.0
2009-06-30	0.4345584415584417	0.0723848	0.0	0.03620372070404837	0.0
2009-07-31	0.4484090909090909	0.09118645	0.0	0.04535830205718807	0.0
