Date/Time	Event	Latitude	Longitude	Elevation [m]	Diff	t2m	rh	u2	SWin	LWin	tp	sf	msl	press	tcc	t2m_an	PDD
2014-08-30	PG07	-62.235228	-58.616384	188.6	0.21	-6.78854	85.646576	11.099032	30.025358	258.7273	0.07047512382268906	0.0702986	996.10333	973.7242	0.9181255	-0.70416313	0.0
2014-09-10	PG07	-62.235228	-58.616384	188.6	0.01	-3.7253342	92.70501	7.318011	46.664013	277.14667	0.020053930580615997	0.019860635	1012.14215	989.48987	0.9026309	0.041037425	0.0
2014-09-29	PG07	-62.235228	-58.616384	188.6	0.05	-6.351434	83.49412	8.161069	89.62344	254.36447	0.05630908161401749	0.056309838	992.1838	969.9063	0.86284256	-0.5978264	0.0
2014-10-31	PG07	-62.235228	-58.616384	188.6	-0.03	-4.074404	83.5415	10.874161	132.0788	264.28946	0.11874213069677353	0.11344015	983.8302	961.79364	0.860041	-0.043882374	0.0
2014-11-15	PG07	-62.235228	-58.616384	188.6	0.0	-3.5947437	82.67702	12.032224	214.59955	257.25134	0.04178570210933685	0.041462947	982.11127	960.1191	0.8235211	0.07280678	0.0
2014-11-30	PG07	-62.235228	-58.616384	188.6	0.15	-3.6091366	81.54328	10.812537	211.61996	264.52304	0.07208903878927231	0.0661917	981.3868	959.4093	0.8821252	0.069305375	0.0
2014-12-12	PG07	-62.235228	-58.616384	188.6	0.02	-2.265949	85.2867	10.38025	262.71252	264.5561	0.03284619748592377	0.032650206	978.05865	956.1875	0.8175564	0.39606902	0.0
2014-12-30	PG07	-62.235228	-58.616384	188.6	-0.04	-1.4581347	88.30115	7.582411	267.80798	266.43674	0.043157726526260376	0.04092865	984.4787	962.4822	0.7373501	0.59258986	0.0
2015-01-14	PG07	-62.235228	-58.616384	188.6	-0.09	-1.170187	86.51525	7.483223	266.8126	268.26517	0.02041926048696041	0.019567907	994.69995	972.48004	0.76802325	0.6626403	0.0
2015-01-26	PG07	-62.235228	-58.616384	188.6	-0.19	-0.46704102	88.47995	10.405167	199.73682	278.32507	0.04057255759835243	0.022007834	989.4895	967.40985	0.7662377	0.8336979	4.0
2015-02-06	PG07	-62.235228	-58.616384	188.6	-0.72	0.82138824	93.893135	10.922042	156.40958	299.34796	0.04232598841190338	0.01623534	991.9655	969.87646	0.8361729	1.1471403	9.0
2015-02-24	PG07	-62.235228	-58.616384	188.6	-0.15	0.06220125	91.01886	9.59767	162.69095	279.82382	0.038931798189878464	0.022805143	987.12506	965.1134	0.78465015	0.9624492	11.0
2015-03-14	PG07	-62.235228	-58.616384	188.6	-0.05	-1.3019089	86.86173	8.13397	103.83321	283.2059	0.09786366671323776	0.07755414	985.74445	963.7263	0.8506809	0.6305957	2.0
2015-03-29	PG07	-62.235228	-58.616384	188.6	-0.07	-0.6988754	84.50713	12.610431	101.05649	267.95258	0.03689871355891228	0.024782557	991.40125	969.2735	0.7258489	0.77729845	3.0
2015-04-13	PG07	-62.235228	-58.616384	188.6	-0.05	-1.9335957	84.497375	9.724133	53.735226	273.19104	0.02615310065448284	0.019121755	989.90424	967.7829	0.8379931	0.47692218	2.0
2015-05-02	PG07	-62.235228	-58.616384	188.6	0.03	-1.5711715	87.63727	10.452143	30.218628	274.0251	0.06117672100663185	0.048792332	988.2455	966.17334	0.83451396	0.56509084	1.0
2015-05-19	PG07	-62.235228	-58.616384	188.6	-0.11	-2.7223816	88.37646	10.0749855	11.940054	280.86877	0.04704274609684944	0.03461438	995.88727	973.61554	0.8872199	0.28503048	0.0
2015-06-17	PG07	-62.235228	-58.616384	188.6	0.3	-7.41823	78.2595	9.710847	6.1056232	247.16432	0.11667083948850632	0.11601233	984.83215	962.6804	0.88907695	-0.85735095	0.0
2015-07-13	PG07	-62.235228	-58.616384	188.6	0.1	-8.955387	83.006325	9.296192	4.6120095	242.98447	0.09777883440256119	0.09715581	985.68414	963.50055	0.84945977	-1.2313024	0.0
2015-07-29	PG07	-62.235228	-58.616384	188.6	0.08	-8.96921	83.01874	9.530803	9.659286	249.09476	0.07366582751274109	0.07359598	980.6447	958.56964	0.92424345	-1.234665	0.0
2015-08-21	PG07	-62.235228	-58.616384	188.6	0.07	-6.7150517	84.06916	12.440517	25.658293	243.37598	0.06896615028381348	0.06866641	982.8858	960.8101	0.85150844	-0.6862853	0.0
2015-09-14	PG07	-62.235228	-58.616384	188.6	0.06	-8.683321	82.33724	10.271918	55.036827	246.92102	0.07372178137302399	0.0736982	985.5213	963.33417	0.90393335	-1.1651156	0.0
2015-10-08	PG07	-62.235228	-58.616384	188.6	-0.07	-6.3161755	83.41913	12.275967	84.15785	262.38535	0.08290151506662369	0.07363575	991.12317	968.86554	0.9186867	-0.58924884	0.0
2015-10-27	PG07	-62.235228	-58.616384	188.6	0.07	-4.2658587	85.28098	12.803429	120.96416	272.89297	0.05042359232902527	0.050370038	994.8409	972.55054	0.94533455	-0.09045848	0.0
2015-11-19	PG07	-62.235228	-58.616384	188.6	0.46	-3.5046577	84.92191	10.008314	175.96289	268.80856	0.10798241198062897	0.10782315	982.8502	960.8462	0.8764456	0.094722435	0.0
2015-12-01	PG07	-62.235228	-58.616384	188.6	-0.11	-2.0435839	89.771126	12.423611	213.22798	276.4916	0.03098738007247448	0.029056886	986.98706	964.92993	0.8344596	0.45016485	0.0
2015-12-26	PG07	-62.235228	-58.616384	188.6	-0.22	-1.4652041	89.70725	10.817316	235.04504	277.72418	0.09609314054250717	0.0863366	985.60034	963.5837	0.83228564	0.59087	0.0
2016-01-04	PG07	-62.235228	-58.616384	188.6	-0.38	-0.8338501	90.31725	9.5220375	270.23203	272.7908	0.018175039440393448	0.012983689	993.00885	970.85236	0.72620285	0.74446255	3.0
2016-02-17	PG07	-62.235228	-58.616384	188.6	-0.13	-1.0963813	86.06209	9.653162	209.53247	274.30414	0.1168278306722641	0.09774291	987.88055	965.8174	0.8037141	0.68059534	5.0
2016-02-25	PG07	-62.235228	-58.616384	188.6	-0.1	-0.5689833	89.554375	8.451341	125.958244	287.8283	0.03428259864449501	0.022497552	978.80273	956.9668	0.92276627	0.808898	3.0
2016-03-10	PG07	-62.235228	-58.616384	188.6	-0.26	-0.35428467	91.53567	9.355589	111.562355	283.41843	0.03062364086508751	0.016705927	992.797	970.6517	0.79886615	0.8611287	2.0
2016-04-08	PG07	-62.235228	-58.616384	188.6	-0.37	-0.96132606	86.07613	10.894071	70.69455	275.49625	0.14275336265563965	0.070323825	985.0615	963.0724	0.8117473	0.71345085	9.0
2016-04-23	PG07	-62.235228	-58.616384	188.6	0.19	-5.3204174	77.30693	10.506685	42.794262	249.68631	0.05198413133621216	0.051306684	985.0517	962.94434	0.8143462	-0.34700605	0.0
2011-10-15	PG08	-62.235664	-58.62324	159.1	1.06	-1.2467768	89.20234	11.097322	197.46466	277.68912	0.0	0.24274823	986.9806	968.3091	0.8370068	0.5794177	0.0
2012-01-16	PG08	-62.235664	-58.62324	159.1	-1.99	-1.2467768	89.20234	11.097322	197.46466	277.68912	0.2889624238014221	0.24274823	986.9806	968.3091	0.8370068	0.5794177	9.0
2012-01-23	PG08	-62.235664	-58.62324	159.1	-0.2	0.048748016	87.25218	13.072733	262.40903	262.5685	0.01365610770881176	0.009017749	989.955	971.24854	0.6186259	0.8945862	3.0
2012-01-27	PG08	-62.235664	-58.62324	159.1	-0.64	-0.48718873	83.506165	10.94347	246.36884	263.5214	0.00881982408463955	0.007749218	985.1716	966.54047	0.7174676	0.7642063	0.0
2012-02-08	PG08	-62.235664	-58.62324	159.1	-0.4	-0.21787673	87.09292	5.6596494	224.76416	258.32422	0.017462322488427162	0.010277386	975.8312	957.38684	0.6673433	0.8297231	4.0
2012-02-20	PG08	-62.235664	-58.62324	159.1	-0.01	-0.5126132	83.5365	9.453026	175.23695	262.99106	0.041841525584459305	0.023753311	983.59515	964.998	0.77216667	0.75802124	4.0
2012-03-04	PG08	-62.235664	-58.62324	159.1	-0.46	-0.9018664	80.97654	9.608827	150.11568	266.25287	0.028754470869898796	0.011578192	997.5534	978.68854	0.74748284	0.6633257	6.0
2012-03-13	PG08	-62.235664	-58.62324	159.1	-0.22	0.22275086	91.153175	7.9850903	116.30104	280.87946	0.028728554025292397	0.006877279	996.6669	977.8514	0.7242434	0.93691677	6.0
2012-03-23	PG08	-62.235664	-58.62324	159.1	-0.11	-1.1759754	83.80043	10.847599	90.85892	271.11453	0.032218415290117264	0.02112796	985.2298	966.583	0.81616724	0.5966419	3.0
2012-04-13	PG08	-62.235664	-58.62324	159.1	0.09	-3.8022585	84.34341	12.713526	49.919437	273.73358	0.09811262786388397	0.07556461	991.6501	972.81	0.9249551	-0.042266488	3.0
2012-04-21	PG08	-62.235664	-58.62324	159.1	0.46	-9.23703	88.957756	13.712886	32.966213	256.81805	0.03607577458024025	0.03432499	991.5896	972.6106	0.9551078	-1.3644092	0.0
2012-05-03	PG08	-62.235664	-58.62324	159.1	0.06	-2.2548969	93.64243	8.848849	23.397179	283.04816	0.02873357944190502	0.025372477	1004.9959	985.9677	0.8512452	0.33416754	0.0
2012-05-11	PG08	-62.235664	-58.62324	159.1	0.02	-4.3549533	91.07429	8.37835	11.644878	284.24802	0.03712139278650284	0.03441484	1000.46185	981.45605	0.9899908	-0.17672318	0.0
2012-05-21	PG08	-62.235664	-58.62324	159.1	0.05	-1.2455417	92.27137	9.5508375	8.598862	287.9949	0.03358070179820061	0.026118498	992.8952	974.12524	0.9492386	0.5797182	0.0
2012-05-30	PG08	-62.235664	-58.62324	159.1	-0.12	-4.7852874	83.2272	8.724003	8.232228	249.9693	0.0248747318983078	0.02482946	991.3601	972.50995	0.75792533	-0.2814126	0.0
2012-06-12	PG08	-62.235664	-58.62324	159.1	0.13	-7.86782	81.60898	10.020263	6.01176	236.05455	0.03818056732416153	0.038120087	981.8715	963.12616	0.7750068	-1.0313148	0.0
2012-07-01	PG08	-62.235664	-58.62324	159.1	0.4	-8.126505	83.60239	11.821648	3.529611	248.16864	0.07375503331422806	0.07362655	979.014	960.3274	0.89381593	-1.0942464	0.0
2012-07-12	PG08	-62.235664	-58.62324	159.1	0.11	-8.8159685	86.740906	9.558741	5.537459	249.74265	0.01748729683458805	0.017476145	999.1493	980.0742	0.8986787	-1.2619756	0.0
2012-07-23	PG08	-62.235664	-58.62324	159.1	-0.05	-3.3007534	90.29399	10.363004	6.535982	277.6124	0.04006357491016388	0.038645048	991.50214	972.70654	0.8889327	0.07973708	0.0
2012-07-27	PG08	-62.235664	-58.62324	159.1	0.3	-5.644446	83.62644	7.731137	10.427926	260.72766	0.025892240926623344	0.02588835	969.9029	951.4482	0.8387826	-0.49042413	0.0
2012-08-05	PG08	-62.235664	-58.62324	159.1	-0.12	-7.1602507	82.086975	8.386565	15.618699	244.57957	0.037203773856163025	0.037077554	983.2222	964.4895	0.8107067	-0.8591812	0.0
2012-08-15	PG08	-62.235664	-58.62324	159.1	0.04	-6.6719804	90.34682	8.239379	22.626972	262.2603	0.047101449221372604	0.04703737	986.8366	968.0461	0.9343566	-0.7403974	0.0
2012-08-28	PG08	-62.235664	-58.62324	159.1	-0.14	-3.3438938	86.70769	14.728047	34.02467	264.6811	0.05752914026379585	0.04976719	992.01324	973.1999	0.8582057	0.06924207	0.0
2012-09-04	PG08	-62.235664	-58.62324	159.1	-0.01	-1.8493233	93.06588	10.729917	46.742474	284.24316	0.014890829101204872	0.014720888	995.10004	976.26465	0.93633336	0.43283337	0.0
2012-09-12	PG08	-62.235664	-58.62324	159.1	0.28	-8.58371	84.015465	11.170209	66.98848	247.96295	0.03123212791979313	0.03122828	985.9093	967.0753	0.88793296	-1.2054728	0.0
2012-09-27	PG08	-62.235664	-58.62324	159.1	0.14	-6.2001247	87.76696	13.094138	91.13142	259.65085	0.04751808941364288	0.047425434	998.16705	979.16626	0.8449367	-0.6256068	0.0
2012-10-09	PG08	-62.235664	-58.62324	159.1	0.2	-2.835442	90.38897	9.111212	118.841484	273.3563	0.05233316123485565	0.051616803	991.35034	972.5595	0.8398328	0.19293553	0.0
2012-10-18	PG08	-62.235664	-58.62324	159.1	-0.07	-3.067386	80.53658	15.372828	146.65765	258.859	0.02789725735783577	0.02771594	984.1621	965.4855	0.8200837	0.1365095	0.0
2012-10-27	PG08	-62.235664	-58.62324	159.1	0.15	-5.674713	75.75423	9.095001	169.67804	249.61972	0.04095838963985443	0.040858313	981.83484	963.1399	0.85591733	-0.49778742	0.0
2012-11-03	PG08	-62.235664	-58.62324	159.1	-0.03	-4.145836	76.14528	8.192177	170.26317	259.71634	0.03112603910267353	0.031123035	979.95636	961.33875	0.89629334	-0.12585019	0.0
2012-11-10	PG08	-62.235664	-58.62324	159.1	0.02	-4.9558907	73.42877	7.920889	226.1388	244.39603	0.016254227608442307	0.016241685	988.60284	969.7953	0.8490403	-0.32291606	0.0
2012-11-24	PG08	-62.235664	-58.62324	159.1	-0.08	-1.9220195	86.89886	10.245998	172.38004	283.1935	0.05971229448914528	0.048733875	986.8166	968.13007	0.9136582	0.41514823	2.0
2012-12-05	PG08	-62.235664	-58.62324	159.1	-0.01	-2.5701344	73.98609	6.9861174	279.50015	244.34106	0.016848232597112656	0.01601345	982.94574	964.3049	0.7030598	0.2574782	0.0
2012-12-14	PG08	-62.235664	-58.62324	159.1	-0.02	-2.1897552	72.792175	5.1617703	330.49976	234.5028	0.008526421152055264	0.008503041	984.9907	966.3171	0.6119555	0.35001487	0.0
2012-12-22	PG08	-62.235664	-58.62324	159.1	-0.04	-1.2654419	76.022285	6.672962	323.75864	244.01396	0.009444240480661392	0.009300282	1000.3637	981.4198	0.58233595	0.57487696	0.0
2013-01-05	PG08	-62.235664	-58.62324	159.1	0.03	-1.1015239	86.24258	7.506778	244.69507	272.1993	0.02560192160308361	0.024774848	1000.0475	981.119	0.7717962	0.6147541	0.0
2013-01-15	PG08	-62.235664	-58.62324	159.1	-0.07	-0.49619085	89.137245	10.241884	207.30905	285.3067	0.05248931795358658	0.045603983	984.9058	966.2834	0.7925893	0.76201636	2.0
2013-01-23	PG08	-62.235664	-58.62324	159.1	-0.29	0.091908775	91.10176	8.9018135	218.93724	284.43805	0.014273340813815594	0.009121625	994.16534	975.3853	0.80220824	0.90508616	4.0
2013-02-01	PG08	-62.235664	-58.62324	159.1	0.03	-0.4936493	87.4364	8.514427	189.1462	280.75006	0.03322877362370491	0.025568752	982.4885	963.91205	0.80549085	0.76263463	3.0
2013-02-11	PG08	-62.235664	-58.62324	159.1	0.23	0.30166626	93.82715	9.471695	172.37444	292.12524	0.02085695043206215	0.011562432	983.09906	964.5348	0.8764822	0.9561149	7.0
2013-02-19	PG08	-62.235664	-58.62324	159.1	-0.17	-0.49076334	87.293724	9.313358	137.89722	287.33777	0.029827697202563286	0.02202994	981.61755	963.0572	0.89745015	0.7633367	3.0
2013-02-27	PG08	-62.235664	-58.62324	159.1	-0.15	-0.76864284	84.3525	9.903598	163.34926	263.86685	0.012117097154259682	0.00874547	1001.60364	982.66174	0.6733655	0.69573563	3.0
2013-03-06	PG08	-62.235664	-58.62324	159.1	-0.26	0.426651	92.55009	13.755798	129.26784	286.29385	0.009951945394277573	0.0044316626	992.72473	973.9821	0.7895608	0.98652047	5.0
2013-04-11	PG08	-62.235664	-58.62324	159.1	-0.68	-0.42728567	89.96704	10.635992	74.13832	280.9082	0.12222079932689667	0.058589123	993.045	974.2766	0.7820144	0.77877927	14.0
2013-05-04	PG08	-62.235664	-58.62324	159.1	-0.04	-0.6930898	88.76078	11.357624	28.593843	276.98904	0.0752476379275322	0.050015263	991.6674	972.9212	0.7683377	0.7141158	5.0
2013-05-24	PG08	-62.235664	-58.62324	159.1	0.17	-4.742475	87.22346	10.495789	9.21311	276.00513	0.10571307688951492	0.091275245	987.1139	968.3493	0.9360649	-0.27099746	1.0
2013-06-25	PG08	-62.235664	-58.62324	159.1	0.48	-4.995816	84.04433	8.227372	4.947353	258.03885	0.1173693984746933	0.11688729	982.9742	964.2849	0.85777014	-0.33262897	0.0
2013-07-24	PG08	-62.235664	-58.62324	159.1	0.37	-6.048751	89.500626	8.799374	5.81297	259.96957	0.10845918208360672	0.10833178	988.46655	969.666	0.844959	-0.58878136	0.0
2013-08-01	PG08	-62.235664	-58.62324	159.1	0.04	-9.689046	80.99011	7.890892	13.281225	248.64867	0.02685736119747162	0.026784416	980.5551	961.8027	0.93945587	-1.4743733	0.0
2013-08-24	PG08	-62.235664	-58.62324	159.1	0.6	-9.285554	83.90951	12.517726	28.970535	242.83908	0.0760049819946289	0.07598701	991.49023	972.54083	0.8711588	-1.3762139	0.0
2013-09-12	PG08	-62.235664	-58.62324	159.1	-0.1	-7.89431	85.852615	10.960133	60.498062	249.68066	0.04088563844561577	0.040874578	993.76587	974.80896	0.8994532	-1.0377593	0.0
2013-09-27	PG08	-62.235664	-58.62324	159.1	0.0	-5.1761513	83.9252	9.658949	86.71755	257.96854	0.03683143109083176	0.036664553	996.00574	977.0683	0.83785284	-0.3764999	0.0
2013-10-10	PG08	-62.235664	-58.62324	159.1	-0.15	-2.4101322	93.54377	8.519153	88.0324	288.0399	0.03765011951327324	0.037239112	1005.48956	986.45264	0.9051181	0.2964027	0.0
2013-10-20	PG08	-62.235664	-58.62324	159.1	-0.16	-3.840812	82.47299	11.322402	125.071045	267.39575	0.06748903542757034	0.05546397	976.212	957.6778	0.88546276	-0.051645562	0.0
2013-11-06	PG08	-62.235664	-58.62324	159.1	-0.25	-3.9927928	82.76893	12.898894	173.02036	264.01685	0.05627807229757309	0.046511892	979.55634	960.9553	0.8853889	-0.08861864	0.0
2013-11-26	PG08	-62.235664	-58.62324	159.1	-0.1	-3.1284645	82.05969	9.155531	222.33035	260.73877	0.04156132787466049	0.037806626	983.18463	964.537	0.80439365	0.1216506	0.0
2013-12-16	PG08	-62.235664	-58.62324	159.1	0.11	-2.3230052	78.125984	8.477542	289.7514	251.47926	0.044838957488536835	0.044233076	982.6036	963.97455	0.7151881	0.3175985	0.0
2014-01-03	PG08	-62.235664	-58.62324	159.1	0.0	-1.4492589	80.990524	6.9809737	294.61612	253.91695	0.03151247277855873	0.031168845	991.11127	972.34216	0.70245045	0.53015894	0.0
2014-01-21	PG08	-62.235664	-58.62324	159.1	-0.36	-0.77186507	82.70903	8.145638	255.06873	269.28583	0.02821401134133339	0.01937529	992.9648	974.1808	0.82384205	0.6949518	5.0
2014-01-31	PG08	-62.235664	-58.62324	159.1	0.09	-0.84855235	84.99553	7.808801	239.12	269.18896	0.01699310727417469	0.01630769	987.27783	968.5953	0.86269003	0.67629564	1.0
2014-02-10	PG08	-62.235664	-58.62324	159.1	0.28	-2.038391	80.0914	8.244626	183.44461	267.76605	0.03236740827560425	0.03202051	985.86676	967.1845	0.8703249	0.38683793	0.0
2014-02-18	PG08	-62.235664	-58.62324	159.1	-0.29	-0.8947347	86.601845	8.3672085	160.05135	282.19485	0.029133610427379608	0.010559009	995.4995	976.67084	0.8820584	0.6650607	4.0
2014-02-28	PG08	-62.235664	-58.62324	159.1	-0.15	-0.3370167	90.29666	10.507524	143.9889	273.53992	0.0232381634414196	0.018003915	990.2652	971.546	0.7607726	0.8007394	3.0
2014-03-10	PG08	-62.235664	-58.62324	159.1	-0.22	-0.066789106	89.831375	12.375239	122.97884	279.28296	0.0374043770134449	0.020571813	984.3303	965.7352	0.7695058	0.866479	5.0
2014-03-23	PG08	-62.235664	-58.62324	159.1	0.36	-2.8176312	84.49554	8.216373	74.25593	280.80328	0.08423653990030289	0.07502462	983.38385	964.73474	0.927532	0.19726847	1.0
2014-04-09	PG08	-62.235664	-58.62324	159.1	-0.09	-2.0439556	86.87608	9.203239	67.06126	270.4321	0.04412349313497543	0.04250553	992.93866	974.1292	0.8102877	0.38548425	0.0
2014-04-30	PG08	-62.235664	-58.62324	159.1	-0.07	-1.9910167	89.313995	10.287045	31.379011	280.3397	0.0584302693605423	0.05101249	997.03937	978.16345	0.8673288	0.39836293	1.0
2014-05-09	PG08	-62.235664	-58.62324	159.1	0.05	-1.0919586	91.29354	9.488318	16.915522	281.70502	0.04721539840102196	0.033743482	989.275	970.5712	0.8437984	0.61708105	1.0
2014-05-22	PG08	-62.235664	-58.62324	159.1	0.22	-3.196387	88.23852	9.988239	8.223861	280.58948	0.059779856353998184	0.054759316	998.89154	979.9512	0.91095835	0.10512672	0.0
2014-06-05	PG08	-62.235664	-58.62324	159.1	0.24	-5.760895	86.042694	7.9160414	5.454046	266.40646	0.06513145565986633	0.06454353	997.7223	978.74133	0.8929593	-0.51875323	0.0
2014-06-19	PG08	-62.235664	-58.62324	159.1	0.15	-6.733024	86.986694	8.354685	3.9810064	262.73862	0.02735636569559574	0.027343407	1000.89325	981.8327	0.93034744	-0.7552478	0.0
2014-07-11	PG08	-62.235664	-58.62324	159.1	0.13	-3.5773435	86.64244	12.374658	4.061886	266.0549	0.10740252584218979	0.10282184	984.3758	965.6962	0.84554195	0.012449674	0.0
2014-07-31	PG08	-62.235664	-58.62324	159.1	0.03	-3.947167	85.0489	10.991793	8.482821	265.81638	0.036374498158693314	0.033430666	999.25684	980.28174	0.89225256	-0.07751901	0.0
2014-08-30	PG08	-62.235664	-58.62324	159.1	0.05	-6.523037	85.479576	11.099032	30.025358	258.7273	0.06590262800455093	0.065726094	996.10333	977.1258	0.9181255	-0.70416313	0.0
2014-09-10	PG08	-62.235664	-58.62324	159.1	0.04	-3.4598312	92.514656	7.318011	46.664013	277.14667	0.01828393153846264	0.018090636	1012.14215	992.9466	0.9026309	0.041037425	0.0
2014-09-29	PG08	-62.235664	-58.62324	159.1	0.25	-6.0859313	83.33591	8.161069	89.62344	254.36447	0.053359076380729675	0.05335984	992.1838	973.2946	0.86284256	-0.5978264	0.0
2014-10-31	PG08	-62.235664	-58.62324	159.1	-0.05	-3.8089008	83.38651	10.874161	132.0788	264.28946	0.11387462913990021	0.108572654	983.8302	965.15356	0.860041	-0.043882374	0.0
2014-11-15	PG08	-62.235664	-58.62324	159.1	0.09	-3.3292408	82.52598	12.032224	214.59955	257.25134	0.03942570090293884	0.039102945	982.11127	963.4732	0.8235211	0.07280678	0.0
2014-11-30	PG08	-62.235664	-58.62324	159.1	0.12	-3.3436337	81.39642	10.812537	211.61996	264.52304	0.0697290450334549	0.0638317	981.3868	962.761	0.8821252	0.069305375	0.0
2014-12-12	PG08	-62.235664	-58.62324	159.1	0.01	-2.000446	85.12744	10.38025	262.71252	264.5561	0.03092869743704796	0.030732704	978.05865	959.5279	0.8175564	0.39606902	0.0
2014-12-30	PG08	-62.235664	-58.62324	159.1	-0.09	-1.1926317	88.131744	7.582411	267.80798	266.43674	0.04035522788763046	0.03812615	984.4787	965.84454	0.7373501	0.59258986	0.0
2015-01-14	PG08	-62.235664	-58.62324	159.1	-0.12	-0.90468407	86.35318	7.483223	266.8126	268.26517	0.01805926114320755	0.017207906	994.69995	975.8773	0.76802325	0.6626403	0.0
2015-01-26	PG08	-62.235664	-58.62324	159.1	-0.33	-0.20153809	88.31081	10.405167	199.73682	278.32507	0.038655053824186325	0.020090334	989.4895	970.7894	0.7662377	0.8336979	5.0
2015-02-06	PG08	-62.235664	-58.62324	159.1	-0.62	1.0868912	93.70552	10.922042	156.40958	299.34796	0.040555983781814575	0.01446534	991.9655	973.26465	0.8361729	1.1471403	11.0
2015-02-24	PG08	-62.235664	-58.62324	159.1	-0.42	0.3277042	90.84118	9.59767	162.69095	279.82382	0.03612929582595825	0.020002643	987.12506	968.4849	0.78465015	0.9624492	11.0
2015-03-14	PG08	-62.235664	-58.62324	159.1	0.07	-1.0364059	86.697914	8.13397	103.83321	283.2059	0.09506116062402725	0.07475164	985.74445	967.093	0.8506809	0.6305957	2.0
2015-03-29	PG08	-62.235664	-58.62324	159.1	-0.21	-0.4333725	84.3528	12.610431	101.05649	267.95258	0.03453871235251427	0.022422558	991.40125	972.65955	0.7258489	0.77729845	6.0
2015-04-13	PG08	-62.235664	-58.62324	159.1	-0.06	-1.6680927	84.3412	9.724133	53.735226	273.19104	0.02379310131072998	0.016761754	989.90424	971.16376	0.8379931	0.47692218	2.0
2015-05-02	PG08	-62.235664	-58.62324	159.1	-0.02	-1.3056686	87.47005	10.452143	30.218628	274.0251	0.05822671577334404	0.045842323	988.2455	969.54865	0.83451396	0.56509084	1.0
2015-05-19	PG08	-62.235664	-58.62324	159.1	-0.1	-2.4568787	88.20446	10.0749855	11.940054	280.86877	0.04438774660229683	0.03195938	995.88727	977.0168	0.8872199	0.28503048	0.0
2015-06-17	PG08	-62.235664	-58.62324	159.1	0.52	-7.152727	78.11968	9.710847	6.1056232	247.16432	0.1122458428144455	0.11158732	984.83215	966.04346	0.88907695	-0.85735095	0.0
2015-07-13	PG08	-62.235664	-58.62324	159.1	0.24	-8.689884	82.84662	9.296192	4.6120095	242.98447	0.09379633516073227	0.09317332	985.68414	966.86646	0.84945977	-1.2313024	0.0
2015-07-29	PG08	-62.235664	-58.62324	159.1	-0.01	-8.703707	82.85876	9.530803	9.659286	249.09476	0.07115831971168518	0.07108848	980.6447	961.91833	0.92424345	-1.234665	0.0
2015-08-21	PG08	-62.235664	-58.62324	159.1	0.0	-6.449549	83.90847	12.440517	25.658293	243.37598	0.06542614102363586	0.065126404	982.8858	964.1666	0.85150844	-0.6862855	0.0
2015-09-14	PG08	-62.235664	-58.62324	159.1	0.02	-8.417819	82.18046	10.271918	55.036827	246.92102	0.07003428041934967	0.07001069	985.5213	966.6995	0.90393335	-1.1651157	0.0
2015-10-08	PG08	-62.235664	-58.62324	159.1	-0.06	-6.0506725	83.26171	12.275967	84.15785	262.38535	0.07921401411294937	0.06994825	991.12317	972.25024	0.9186867	-0.58924884	0.0
2015-10-27	PG08	-62.235664	-58.62324	159.1	0.33	-4.0003557	85.11901	12.803429	120.96416	272.89297	0.047473590821027756	0.04742004	994.8409	975.94806	0.94533455	-0.09045848	0.0
2015-11-19	PG08	-62.235664	-58.62324	159.1	0.45	-3.2391548	84.76231	10.008314	175.96289	268.80856	0.10444241762161255	0.104283154	982.8502	964.2028	0.8764456	0.094722435	0.0
2015-12-01	PG08	-62.235664	-58.62324	159.1	-0.22	-1.7780808	89.59509	12.423611	213.22798	276.4916	0.02906988002359867	0.027139386	986.98706	968.30084	0.8344596	0.45016485	0.0
2015-12-26	PG08	-62.235664	-58.62324	159.1	-0.19	-1.1997012	89.53239	10.817316	235.04504	277.72418	0.09225814789533615	0.0825016	985.60034	966.9499	0.83228564	0.59087	0.0
2016-01-04	PG08	-62.235664	-58.62324	159.1	-0.46	-0.56834716	90.14105	9.5220375	270.23203	272.7908	0.01670003868639469	0.011508689	993.00885	974.24396	0.72620285	0.74446255	3.0
2016-02-17	PG08	-62.235664	-58.62324	159.1	-0.03	-0.8308784	85.90166	9.653162	209.53247	274.30414	0.11019031703472137	0.09110542	987.88055	969.1914	0.8037141	0.68059534	8.0
2016-02-25	PG08	-62.235664	-58.62324	159.1	-0.4	-0.30348036	89.3812	8.451341	125.958244	287.8283	0.032955098897218704	0.021170052	978.80273	960.30994	0.92276627	0.808898	3.0
2016-03-10	PG08	-62.235664	-58.62324	159.1	-0.24	-0.08878174	91.35535	9.355589	111.562355	283.41843	0.02841113694012165	0.014493425	992.797	974.0426	0.79886615	0.8611287	6.0
2016-04-08	PG08	-62.235664	-58.62324	159.1	-0.31	-0.69582313	85.91585	10.894071	70.69455	275.49625	0.13832837343215942	0.065898836	985.0615	966.4368	0.8117473	0.71345085	11.0
2016-04-23	PG08	-62.235664	-58.62324	159.1	0.26	-5.0549145	77.1735	10.506685	42.794262	249.68631	0.049624133855104446	0.048946682	985.0517	966.30835	0.8143462	-0.34700605	0.0
2011-10-15	PG09	-62.235806	-58.629598	121.0	1.11	-0.92867947	88.99737	10.964197	193.97908	278.3446	0.0	0.22853756	986.95966	972.7328	0.8369524	0.57020736	0.0
